parent,child,true_overlap,label,parent_true_start,child_true_start,parent_true_m,child_true_m,mass,max_cell,peak_frac,n_dist,dist_entropy,mass_per_child_batch,mass_over_min_read_mass,mass_over_min_miss_mass,mass_over_evict_writes,max_cell_over_min_miss,alpha_mean,alpha_sd,alpha_min,gap,exp_mass,excess_mass,poisson_z_total,poisson_z_max_cell,obs_over_exp
16,17,0,0,5374,5973,117,95,38.0,5.0,0.13158,17.0,3.86295,7.6,0.05937,0.16667,0.01484,0.02193,34.07895,5.59785,26.0,40.0,15.77778,22.22222,5.59454,3.78692,2.40845
15,17,0,0,3066,5973,58,95,1.0,1.0,1.0,1.0,-0.0,0.2,0.0026,0.0087,0.00043,0.0087,74,0.0,74.0,88.0,0.74074,0.25926,0.30123,0.30123,1.35
17,18,0,0,5973,2523,95,74,23.0,3.0,0.13043,14.0,3.64249,11.5,0.08984,0.27711,0.00898,0.03614,38.08696,5.55536,29.0,43.0,8.64198,14.35802,4.88414,3.44611,2.66143
16,18,0,0,5374,2523,117,74,3.0,2.0,0.66667,2.0,0.9183,1.5,0.01172,0.03614,0.00117,0.0241,73.66667,0.4714,73.0,87.0,1.80247,1.19753,0.89198,0.66865,1.66438
18,19,0,0,2523,5733,74,47,19.0,4.0,0.21053,12.0,3.36609,6.33333,0.07422,0.22892,0.00873,0.04819,33.05263,4.13552,27.0,42.0,8.1358,10.8642,3.80888,3.04444,2.33536
17,19,0,0,5973,5733,95,47,4.0,3.0,0.75,2.0,0.81128,1.33333,0.01042,0.03361,0.00156,0.02521,73.5,0.86603,72.0,86.0,1.85185,2.14815,1.57856,1.63299,2.16
19,20,0,0,5733,5019,47,50,30.0,5.0,0.16667,15.0,3.71108,10.0,0.07812,0.25862,0.01302,0.0431,38.26667,5.30995,29.0,43.0,11.35802,18.64198,5.53147,4.08248,2.6413
18,20,0,0,2523,5019,74,50,2.0,2.0,1.0,1.0,-0.0,0.66667,0.00781,0.0241,0.00092,0.0241,74,0.0,74.0,87.0,1.09877,0.90123,0.85978,0.86394,1.82022
20,21,0,0,5019,2896,50,83,37.0,5.0,0.13514,18.0,3.9492,12.33333,0.09635,0.31897,0.01606,0.0431,37.81081,5.25993,30.0,44.0,16.1358,20.8642,5.19405,3.38886,2.29304
19,21,0,0,5733,2896,47,83,2.0,2.0,1.0,1.0,-0.0,0.66667,0.00521,0.01681,0.00087,0.01681,74,0.0,74.0,89.0,0.7284,1.2716,1.48994,1.48994,2.74576
21,22,0,0,2896,2055,83,57,29.0,5.0,0.17241,14.0,3.59491,9.66667,0.07552,0.22835,0.01259,0.03937,38.10345,5.215,29.0,42.0,11.09877,17.90123,5.37336,2.88675,2.6129
20,22,0,0,5019,2055,50,57,1.0,1.0,1.0,1.0,-0.0,0.33333,0.0026,0.00862,0.00043,0.00862,74,0.0,74.0,88.0,0.7284,0.2716,0.31824,0.31824,1.37288
22,23,0,0,2055,2449,57,137,75.0,6.0,0.08,22.0,4.33178,12.5,0.19531,0.59055,0.03255,0.04724,39.26667,5.70458,29.0,43.0,35.25926,39.74074,6.69267,2.94299,2.1271
21,23,0,0,2896,2449,83,137,6.0,3.0,0.5,3.0,1.45915,1.0,0.01562,0.04255,0.0026,0.02128,72.83333,0.68718,72.0,87.0,1.71605,4.28395,3.27024,2.88675,3.4964
23,24,0,0,2449,3564,137,128,58.0,8.0,0.13793,21.0,4.17438,9.66667,0.07552,0.24167,0.02158,0.03333,38.31034,5.21671,27.0,40.0,25.08642,32.91358,6.57137,3.50523,2.31201
22,24,0,0,2055,3564,57,128,2.0,2.0,1.0,1.0,-0.0,0.33333,0.00521,0.01575,0.00087,0.01575,74,0.0,74.0,88.0,0.69136,1.30864,1.57387,1.57387,2.89286
24,25,0,0,3564,5135,128,86,40.0,5.0,0.125,21.0,4.17507,10.0,0.07812,0.23256,0.01488,0.02907,35.625,5.95688,26.0,40.0,18.04938,21.95062,5.16673,3.31646,2.21614
23,25,0,0,2449,5135,137,86,10.0,3.0,0.3,5.0,2.17095,2.5,0.01953,0.05814,0.00372,0.01744,72.5,1.28452,70.0,85.0,4.97531,5.02469,2.25268,1.48994,2.00993
25,26,0,0,5135,4238,86,78,42.0,6.0,0.14286,20.0,4.094,14.0,0.10938,0.29167,0.01727,0.04167,36.45238,5.73296,28.0,43.0,21.80247,20.19753,4.32559,2.29749,1.92639
24,26,0,0,3564,4238,128,78,3.0,2.0,0.66667,2.0,0.9183,1.0,0.00781,0.02083,0.00112,0.01389,73.33333,0.4714,73.0,86.0,2.32099,0.67901,0.4457,0.31824,1.29255
26,27,0,0,4238,3494,78,116,62.0,29.0,0.46774,18.0,3.06313,15.5,0.16146,0.43056,0.02691,0.20139,41.09677,5.71842,28.0,43.0,20.30864,41.69136,9.25136,30.8671,3.05289
25,27,0,0,5135,3494,86,116,2.0,2.0,1.0,1.0,-0.0,0.5,0.00391,0.01163,0.00082,0.01163,74,0.0,74.0,88.0,1.50617,0.49383,0.40238,0.31824,1.32787
27,28,19,1,3494,3456,116,57,39.0,18.0,0.46154,12.0,2.74544,13.0,0.10156,0.325,0.01604,0.15,37.48718,5.04275,28.0,41.0,8.92593,30.07407,10.0662,21.02005,4.36929
26,28,0,0,4238,3456,78,57,1.0,1.0,1.0,1.0,-0.0,0.33333,0.0026,0.00833,0.00043,0.00833,74,0.0,74.0,87.0,0.67901,0.32099,0.38954,0.38954,1.47273
29,30,0,0,6091,3757,100,119,41.0,4.0,0.09756,19.0,4.09476,6.83333,0.08008,0.21693,0.01686,0.02116,37.34146,5.73653,26.0,41.0,19.92593,21.07407,4.72106,3.04444,2.05762
30,31,0,0,3757,2941,119,51,40.0,5.0,0.125,19.0,4.1062,13.33333,0.10417,0.31496,0.01488,0.03937,36.025,6.11346,25.0,40.0,19.65432,20.34568,4.58927,4.30549,2.03518
29,31,0,0,6091,2941,100,51,2.0,1.0,0.5,2.0,1.0,0.66667,0.00521,0.01575,0.00082,0.00787,73.5,0.5,73.0,86.0,1.4321,0.5679,0.47455,0.48712,1.39655
31,32,0,0,2941,5938,51,62,33.0,7.0,0.21212,16.0,3.58936,11.0,0.08594,0.28205,0.01432,0.05983,35.60606,4.91096,29.0,43.0,10.45679,22.54321,6.97134,7.34844,3.15584
30,32,0,0,3757,5938,119,62,6.0,2.0,0.33333,3.0,1.58496,2.0,0.01562,0.05128,0.00223,0.01709,73,0.8165,72.0,85.0,2.17284,3.82716,2.59635,2.74416,2.76136
32,33,0,0,5938,4196,62,94,24.0,3.0,0.125,15.0,3.7406,6.0,0.0625,0.20513,0.01042,0.02564,37.08333,5.64149,28.0,43.0,12.95062,11.04938,3.07038,1.51732,1.85319
31,33,0,0,2941,4196,51,94,2.0,1.0,0.5,2.0,1.0,0.5,0.00521,0.01575,0.00087,0.00787,73.5,0.5,73.0,88.0,1.04938,0.95062,0.92798,1.1547,1.90588
33,34,0,0,4196,4681,94,155,81.0,6.0,0.07407,23.0,4.34482,13.5,0.1582,0.46286,0.03331,0.03429,39.38272,5.79393,29.0,43.0,36.16049,44.83951,7.45665,3.83334,2.24001
32,34,0,0,5938,4681,62,155,1.0,1.0,1.0,1.0,-0.0,0.16667,0.0026,0.00855,0.00043,0.00855,74,0.0,74.0,89.0,0.7037,0.2963,0.35321,0.35321,1.42105
34,35,0,0,4681,3185,155,58,28.0,3.0,0.10714,15.0,3.77094,14.0,0.10938,0.27184,0.01042,0.02913,34.67857,5.97048,26.0,40.0,14.37037,13.62963,3.59542,1.86383,1.94845
33,35,0,0,4196,3185,94,58,1.0,1.0,1.0,1.0,-0.0,0.5,0.00391,0.00971,0.00041,0.00971,74,0.0,74.0,88.0,0.58025,0.41975,0.55105,0.55105,1.7234
35,36,0,0,3185,3032,58,66,1.0,1.0,1.0,1.0,-0.0,0.5,0.00391,0.01064,0.00046,0.01064,74,0.0,74.0,89.0,0.71605,0.28395,0.33556,0.33556,1.39655
36,37,0,0,3032,2740,66,144,65.0,7.0,0.10769,20.0,4.12991,13.0,0.25391,0.69149,0.02987,0.07447,38,5.33205,30.0,44.0,31.17284,33.82716,6.05867,2.94299,2.08515
36,38,0,0,3032,5773,66,151,3.0,3.0,1.0,1.0,-0.0,0.6,0.01172,0.03191,0.00138,0.03191,74,0.0,74.0,89.0,0.66667,2.33333,2.85774,2.85774,4.5
37,38,0,0,2740,5773,144,151,70.0,7.0,0.1,23.0,4.24491,14.0,0.10938,0.29412,0.02734,0.02941,37.25714,5.88384,26.0,41.0,31.18519,38.81481,6.95062,3.56635,2.24466
38,39,0,0,5773,2602,151,88,49.0,5.0,0.10204,21.0,4.26494,9.8,0.07656,0.25654,0.01914,0.02618,36.44898,5.64986,25.0,40.0,22.76543,26.23457,5.4984,2.38521,2.15239
37,39,0,0,2740,2602,144,88,7.0,3.0,0.42857,4.0,1.84237,1.4,0.01094,0.03665,0.00273,0.01571,72.57143,0.90351,71.0,85.0,3.4321,3.5679,1.9259,1.69492,2.03957
39,40,0,0,2602,3859,88,76,19.0,3.0,0.15789,14.0,3.68188,9.5,0.07422,0.19792,0.00742,0.03125,37.26316,5.76598,28.0,42.0,11.01235,7.98765,2.40702,1.6031,1.72534
38,40,0,0,5773,3859,151,76,6.0,3.0,0.5,3.0,1.45915,3.0,0.02344,0.0625,0.00234,0.03125,73.16667,1.06719,71.0,86.0,3.04938,2.95062,1.68969,1.6031,1.96761
40,41,0,0,3859,3617,76,85,18.0,3.0,0.16667,12.0,3.46132,9.0,0.07031,0.24,0.00827,0.04,37.38889,4.2965,31.0,45.0,7.07407,10.92593,4.10793,2.28332,2.5445
39,41,0,0,2602,3617,88,85,2.0,2.0,1.0,1.0,-0.0,1.0,0.00781,0.02667,0.00078,0.02667,73,0.0,73.0,88.0,0.48148,1.51852,2.18842,2.18842,4.15385
41,42,0,0,3617,4763,85,92,33.0,5.0,0.15152,17.0,3.85896,6.6,0.12891,0.44,0.01517,0.06667,36.18182,5.19589,27.0,42.0,15.64198,17.35802,4.38889,2.77655,2.10971
40,42,0,0,3859,4763,76,92,3.0,2.0,0.66667,2.0,0.9183,0.6,0.01172,0.03125,0.00138,0.02083,73.66667,0.4714,73.0,88.0,1.54321,1.45679,1.17269,0.99781,1.944
42,43,0,0,4763,4423,92,61,21.0,4.0,0.19048,12.0,3.40399,10.5,0.08203,0.23864,0.0082,0.04545,36.85714,6.09673,28.0,42.0,9.20988,11.79012,3.885,2.28332,2.28016
41,43,0,0,3617,4423,85,61,2.0,2.0,1.0,1.0,-0.0,1.0,0.00781,0.02667,0.00092,0.02667,74,0.0,74.0,88.0,0.45679,1.54321,2.28332,2.28332,4.37838
43,44,0,0,4423,2230,61,102,47.0,7.0,0.14894,16.0,3.84086,9.4,0.18359,0.53409,0.0216,0.07955,38.59574,5.14744,30.0,44.0,23.61728,23.38272,4.81149,2.69908,1.99007
42,44,0,0,4763,2230,92,102,8.0,4.0,0.5,3.0,1.40564,1.6,0.0125,0.03774,0.00313,0.01887,73.25,0.66144,72.0,87.0,2.98765,5.01235,2.89985,2.69908,2.67769
44,45,0,0,2230,3663,102,147,60.0,11.0,0.18333,18.0,3.88777,15.0,0.11719,0.32086,0.02344,0.05882,35.13333,4.54777,27.0,40.0,24.98765,35.01235,7.0042,4.94881,2.40119
45,46,0,0,3663,3326,147,76,37.0,5.0,0.13514,18.0,3.93596,12.33333,0.09635,0.27007,0.01521,0.0365,38.72973,4.41526,30.0,43.0,16.91358,20.08642,4.8841,4.83484,2.18759
44,46,0,0,2230,3326,102,76,3.0,2.0,0.66667,2.0,0.9183,1.0,0.00781,0.0219,0.00117,0.0146,71.66667,0.4714,71.0,86.0,1.90123,1.09877,0.79687,0.66865,1.57792
46,47,0,0,3326,3143,76,102,54.0,6.0,0.11111,20.0,4.10918,10.8,0.14062,0.39416,0.02344,0.0438,37.12963,5.61099,28.0,42.0,26.44444,27.55556,5.35848,2.85774,2.04202
45,47,0,0,3663,3143,147,102,2.0,1.0,0.5,2.0,1.0,0.4,0.00391,0.0107,0.00082,0.00535,73.5,0.5,73.0,87.0,1.7037,0.2963,0.227,0.16051,1.17391
47,48,0,0,3143,4129,102,41,18.0,3.0,0.16667,11.0,3.35021,9.0,0.07031,0.2069,0.00703,0.03448,35.38889,3.19963,30.0,42.0,7.16049,10.83951,4.05077,2.98726,2.51379
46,48,0,0,3326,4129,76,41,3.0,2.0,0.66667,2.0,0.9183,1.5,0.01172,0.03448,0.0013,0.02299,73.66667,0.4714,73.0,88.0,1.16049,1.83951,1.70758,2.01637,2.58511
48,49,0,0,4129,1974,41,130,52.0,5.0,0.09615,18.0,3.98009,10.4,0.20312,0.5977,0.0239,0.05747,39,5.25137,29.0,44.0,23.67901,28.32099,5.82005,3.50523,2.19604
47,49,0,0,3143,1974,102,130,3.0,3.0,1.0,1.0,-0.0,0.6,0.00469,0.01408,0.00117,0.01408,74,0.0,74.0,87.0,1.34568,1.65432,1.4261,1.63299,2.22936
49,50,0,0,1974,3998,130,129,60.0,5.0,0.08333,21.0,4.26517,15.0,0.11719,0.32609,0.02344,0.02717,35.01667,6.05115,26.0,41.0,30.8642,29.1358,5.24444,3.27957,1.944
48,50,0,0,4129,3998,41,129,1.0,1.0,1.0,1.0,-0.0,0.25,0.00391,0.01149,0.00046,0.01149,74,0.0,74.0,89.0,0.75309,0.24691,0.28453,0.28453,1.32787
50,51,70,1,3998,3919,129,149,118.0,52.0,0.44068,21.0,3.16741,19.66667,0.23047,0.6413,0.04852,0.28261,40.05932,5.00896,27.0,42.0,27.24691,90.75309,17.38612,49.73611,4.33077
49,51,0,0,1974,3919,130,149,3.0,2.0,0.66667,2.0,0.9183,0.5,0.00469,0.01255,0.00117,0.00837,73.33333,0.94281,72.0,86.0,2.01235,0.98765,0.69623,0.57339,1.4908
51,52,0,0,3919,4282,149,154,72.0,7.0,0.09722,24.0,4.30608,10.28571,0.09375,0.24573,0.02679,0.02389,37.625,5.71654,25.0,39.0,31.62963,40.37037,7.1782,3.50523,2.27635
50,52,0,0,3998,4282,129,154,6.0,3.0,0.5,4.0,1.79248,0.85714,0.01172,0.03261,0.00247,0.0163,73,1.1547,71.0,86.0,2.71605,3.28395,1.99264,1.57387,2.20909
52,53,0,0,4282,1914,154,88,62.0,5.0,0.08065,23.0,4.35164,15.5,0.12109,0.33696,0.02202,0.02717,35.80645,6.92317,24.0,39.0,29.58025,32.41975,5.96086,3.50523,2.09599
51,53,0,0,3919,1914,149,88,9.0,6.0,0.66667,4.0,1.44662,2.25,0.01758,0.04891,0.00335,0.03261,72.88889,1.85259,69.0,84.0,3.5679,5.4321,2.87582,3.61111,2.52249
53,54,0,0,1914,5569,88,78,35.0,5.0,0.14286,16.0,3.7726,11.66667,0.09115,0.26923,0.01439,0.03846,36,4.96847,29.0,43.0,15.16049,19.83951,5.09535,4.30549,2.30863
52,54,0,0,4282,5569,154,78,9.0,3.0,0.33333,4.0,1.89106,3.0,0.02344,0.06923,0.0032,0.02308,72.66667,0.94281,71.0,85.0,4.17284,4.82716,2.36307,1.75991,2.1568
54,55,0,0,5569,6033,78,50,20.0,3.0,0.15,12.0,3.48418,10.0,0.07812,0.22222,0.00868,0.03333,36.2,5.23068,28.0,43.0,7.80247,12.19753,4.36673,1.97657,2.56329
53,55,0,0,1914,6033,88,50,2.0,2.0,1.0,1.0,-0.0,1.0,0.00781,0.02222,0.00082,0.02222,73,0.0,73.0,88.0,0.5679,1.4321,1.90036,1.90036,3.52174
55,56,0,0,6033,5286,50,130,69.0,6.0,0.08696,20.0,4.15536,13.8,0.26953,0.76667,0.03171,0.06667,38.01449,4.83494,29.0,44.0,32.01235,36.98765,6.53729,4.36508,2.15542
54,56,0,0,5569,5286,78,130,2.0,2.0,1.0,1.0,-0.0,0.4,0.00521,0.01538,0.00087,0.01538,74,0.0,74.0,88.0,0.82716,1.17284,1.28957,1.28957,2.41791
56,57,0,0,5286,2329,130,154,75.0,7.0,0.09333,23.0,4.29836,10.71429,0.11719,0.30992,0.0293,0.02893,35.98667,5.87989,26.0,40.0,31.28395,43.71605,7.81592,4.06181,2.3974
55,57,0,0,6033,2329,50,154,1.0,1.0,1.0,1.0,-0.0,0.14286,0.00391,0.01111,0.00046,0.01111,74,0.0,74.0,88.0,0.67901,0.32099,0.38954,0.38954,1.47273
57,58,0,0,2329,5447,154,83,29.0,4.0,0.13793,15.0,3.67644,9.66667,0.07552,0.21168,0.0103,0.0292,37.13793,5.79967,26.0,40.0,12.08642,16.91358,4.86504,2.81666,2.39939
56,58,0,0,5286,5447,130,83,8.0,4.0,0.5,3.0,1.40564,2.66667,0.02083,0.05839,0.00313,0.0292,72.75,0.66144,72.0,86.0,2.85185,5.14815,3.04851,2.81666,2.80519
58,59,0,0,5447,5753,83,44,19.0,3.0,0.15789,15.0,3.74741,9.5,0.07422,0.22093,0.00825,0.03488,36.78947,4.7747,29.0,43.0,9.93827,9.06173,2.87446,1.75991,1.9118
57,59,0,0,2329,5753,154,44,2.0,1.0,0.5,2.0,1.0,1.0,0.00781,0.02326,0.00071,0.01163,72.5,0.5,72.0,85.0,1.17284,0.82716,0.76378,0.59628,1.70526
59,60,0,0,5753,3217,44,114,41.0,4.0,0.09756,16.0,3.86927,10.25,0.16016,0.47674,0.01884,0.04651,36.29268,4.46255,30.0,43.0,19.24691,21.75309,4.95839,2.73737,2.13021
60,61,0,0,3217,2283,114,103,46.0,5.0,0.1087,17.0,3.93457,9.2,0.08984,0.26744,0.01891,0.02907,37.43478,6.04567,28.0,42.0,19.34568,26.65432,6.06004,2.96353,2.37779
59,61,0,0,5753,2283,44,103,5.0,3.0,0.6,2.0,0.97095,1.0,0.01953,0.05814,0.0023,0.03488,73.6,0.4899,73.0,88.0,0.98765,4.01235,4.03734,2.96353,5.0625
61,62,0,0,2283,3359,103,149,69.0,9.0,0.13043,20.0,4.03596,13.8,0.10781,0.32093,0.02695,0.04186,36.43478,6.33481,28.0,42.0,28.25926,40.74074,7.66388,3.88083,2.44168
60,62,0,0,3217,3359,114,149,2.0,1.0,0.5,2.0,1.0,0.4,0.00391,0.01163,0.00082,0.00581,73.5,0.5,73.0,88.0,1.44444,0.55556,0.46225,0.33556,1.38462
62,63,0,0,3359,4954,149,131,66.0,9.0,0.13636,23.0,4.26927,13.2,0.10312,0.29204,0.02578,0.03982,35.19697,5.68949,26.0,41.0,28.81481,37.18519,6.92727,3.17662,2.29049
61,63,0,0,2283,4954,103,131,2.0,2.0,1.0,1.0,-0.0,0.4,0.00313,0.0093,0.00078,0.0093,74,0.0,74.0,87.0,0.58025,1.41975,1.86383,1.86383,3.44681
63,65,0,0,4954,4546,131,60,5.0,3.0,0.6,3.0,1.37095,2.5,0.01953,0.05319,0.00195,0.03191,72.8,0.9798,71.0,86.0,2.75309,2.24691,1.35418,1.48994,1.81614
65,66,0,0,4546,5046,60,137,84.0,19.0,0.22619,18.0,3.74454,14.0,0.32812,0.89362,0.0386,0.20213,40.5119,4.97253,29.0,43.0,25.88889,58.11111,11.42096,18.72184,3.24464
66,67,0,0,5046,2554,137,100,44.0,5.0,0.11364,20.0,4.12468,11.0,0.08594,0.23913,0.01637,0.02717,36.11364,5.38608,27.0,41.0,22.40741,21.59259,4.56151,3.65366,1.96364
66,68,0,0,5046,5423,137,42,4.0,2.0,0.5,2.0,1.0,2.0,0.01562,0.05063,0.00149,0.02532,73,1.0,72.0,86.0,2.17284,1.82716,1.23955,0.74726,1.84091
67,68,0,0,2554,5423,100,42,18.0,3.0,0.16667,12.0,3.46132,9.0,0.07031,0.22785,0.0074,0.03797,35.94444,4.94944,28.0,42.0,8.81481,9.18519,3.09372,2.18842,2.04202
68,69,0,0,5423,4815,42,92,31.0,5.0,0.16129,14.0,3.55149,10.33333,0.12109,0.39241,0.01425,0.06329,35.29032,4.02567,29.0,44.0,12.41975,18.58025,5.27224,2.94299,2.49602
67,69,0,0,2554,4815,100,92,1.0,1.0,1.0,1.0,-0.0,0.33333,0.0026,0.00671,0.00041,0.00671,73,0.0,73.0,87.0,0.64198,0.35802,0.44684,0.44684,1.55769
69,70,0,0,4815,2863,92,53,32.0,5.0,0.15625,16.0,3.80111,10.66667,0.08333,0.26446,0.01389,0.04132,35.53125,5.51693,28.0,42.0,15.77778,16.22222,4.08402,2.51976,2.02817
68,70,0,0,5423,2863,42,53,1.0,1.0,1.0,1.0,-0.0,0.33333,0.00391,0.01266,0.00046,0.01266,73,0.0,73.0,88.0,0.46914,0.53086,0.77506,0.77506,2.13158
70,71,0,0,2863,4877,53,115,27.0,6.0,0.22222,15.0,3.66193,6.75,0.07031,0.22314,0.01172,0.04959,38.22222,6.43678,30.0,44.0,11.58025,15.41975,4.53126,5.42777,2.33156
69,71,30,1,4815,4877,92,115,1.0,1.0,1.0,1.0,-0.0,0.25,0.0026,0.00671,0.00043,0.00671,73,0.0,73.0,88.0,0.4321,0.5679,0.86394,0.86394,2.31429
71,72,0,0,4877,5852,115,144,45.0,5.0,0.11111,19.0,4.05565,9.0,0.08789,0.27439,0.0185,0.03049,38.04444,6.33142,28.0,42.0,21.16049,23.83951,5.18244,3.88083,2.1266
72,73,0,0,5852,2656,144,124,58.0,5.0,0.08621,20.0,4.19196,14.5,0.11328,0.30688,0.02266,0.02646,36.39655,6.09675,27.0,41.0,28.60494,29.39506,5.49609,3.74152,2.02762
71,73,0,0,4877,2656,115,124,5.0,2.0,0.4,3.0,1.52193,1.25,0.00977,0.03049,0.00206,0.0122,73,0.89443,72.0,87.0,2.7284,2.2716,1.37524,1.54529,1.83258
73,74,0,0,2656,2804,124,119,53.0,5.0,0.09434,18.0,4.03455,10.6,0.10352,0.28042,0.02179,0.02646,36.07547,6.13942,28.0,42.0,26.04938,26.95062,5.28044,5.12153,2.0346
72,74,0,0,5852,2804,144,119,7.0,3.0,0.42857,3.0,1.55666,1.4,0.01094,0.02893,0.00273,0.0124,73.14286,0.83299,72.0,86.0,3.49383,3.50617,1.87578,1.54529,2.00353
74,75,0,0,2804,4447,119,149,42.0,6.0,0.14286,19.0,3.95744,7.0,0.06563,0.17355,0.01641,0.02479,37.09524,5.42836,27.0,40.0,21.54321,20.45679,4.4074,3.1299,1.94957
73,75,0,0,2656,4447,124,149,2.0,1.0,0.5,2.0,1.0,0.33333,0.00391,0.01058,0.00082,0.00529,73.5,0.5,73.0,86.0,1.39506,0.60494,0.51217,0.44684,1.43363
