parent,child,true_overlap,label,parent_true_start,child_true_start,parent_true_m,child_true_m,mass,max_cell,peak_frac,n_dist,dist_entropy,mass_per_child_batch,mass_over_min_read_mass,mass_over_min_miss_mass,mass_over_evict_writes,max_cell_over_min_miss,alpha_mean,alpha_sd,alpha_min,gap,exp_mass,excess_mass,poisson_z_total,poisson_z_max_cell,obs_over_exp
20,21,0,0,4835,4945,83,148,69.0,9.0,0.13043,20.0,4.05891,11.5,0.26953,0.80233,0.03171,0.10465,37.55072,5.3366,28.0,43.0,28.71605,40.28395,7.51744,3.92945,2.40284
21,22,0,0,4945,4875,148,65,5.0,2.0,0.4,4.0,1.92193,1.25,0.00977,0.02976,0.00186,0.0119,71.8,1.6,70.0,84.0,1.7284,3.2716,2.48851,2.81374,2.89286
22,23,0,0,4875,5038,65,43,51.0,17.0,0.33333,14.0,2.81557,17.0,0.13281,0.40157,0.02097,0.13386,41.90196,4.54716,27.0,42.0,9.06173,41.93827,13.93173,19.06544,5.62807
23,24,0,0,5038,5171,43,114,63.0,7.0,0.11111,20.0,4.11732,10.5,0.16406,0.49606,0.02734,0.05512,39.61905,5.20814,29.0,43.0,29.24691,33.75309,6.24128,3.92945,2.15407
22,24,0,0,4875,5171,65,114,2.0,1.0,0.5,2.0,1.0,0.33333,0.00391,0.0119,0.00082,0.00595,73,1.0,72.0,87.0,0.71605,1.28395,1.51732,1.07291,2.7931
24,25,42,1,5171,5243,114,149,106.0,43.0,0.40566,23.0,3.48288,15.14286,0.13802,0.40458,0.03943,0.16412,39.08491,4.84304,27.0,40.0,29.45679,76.54321,14.10308,45.61514,3.59849
23,25,0,0,5038,5243,43,149,1.0,1.0,1.0,1.0,-0.0,0.14286,0.0026,0.00787,0.00043,0.00787,74,0.0,74.0,88.0,0.74074,0.25926,0.30123,0.30123,1.35
25,26,0,0,5243,4920,149,47,31.0,3.0,0.09677,19.0,4.10695,10.33333,0.08073,0.2605,0.01101,0.02521,35,6.17487,24.0,39.0,15.67901,15.32099,3.86926,1.6031,1.97717
24,26,0,0,5171,4920,114,47,4.0,2.0,0.5,3.0,1.5,1.33333,0.01042,0.03361,0.00149,0.01681,73.25,0.82916,72.0,85.0,2.66667,1.33333,0.8165,1.07291,1.5
26,27,0,0,4920,5056,47,134,35.0,9.0,0.25714,14.0,3.28798,8.75,0.09115,0.29412,0.01519,0.07563,42.28571,4.30662,32.0,43.0,12.67901,22.32099,6.2686,5.86111,2.76047
25,27,0,0,5243,5056,149,134,4.0,2.0,0.5,3.0,1.5,1.0,0.00781,0.02174,0.00142,0.01087,72,1.22474,71.0,84.0,2.44444,1.55556,0.99494,1.07291,1.63636
27,28,0,0,5056,4639,134,68,18.0,3.0,0.16667,13.0,3.57243,6.0,0.04688,0.14634,0.0074,0.02439,37,5.63718,28.0,42.0,7.14815,10.85185,4.05889,4.96702,2.51813
28,29,0,0,4639,4805,68,66,18.0,5.0,0.27778,10.0,3.0805,6.0,0.04688,0.15385,0.00781,0.04274,36.61111,5.72654,30.0,43.0,8.8642,9.1358,3.06851,2.81374,2.03064
27,29,0,0,5056,4805,134,66,3.0,3.0,1.0,1.0,-0.0,1.0,0.00781,0.02564,0.00123,0.02564,74,0.0,74.0,87.0,0.95062,2.04938,2.10194,1.79365,3.15584
29,30,0,0,4805,5568,66,121,61.0,8.0,0.13115,19.0,3.98166,12.2,0.15885,0.52137,0.02648,0.06838,38.13115,4.78548,29.0,43.0,26.91358,34.08642,6.57046,2.66164,2.26651
28,30,0,0,4639,5568,68,121,1.0,1.0,1.0,1.0,-0.0,0.2,0.0026,0.00813,0.00043,0.00813,74,0.0,74.0,88.0,0.7284,0.2716,0.31824,0.31824,1.37288
30,31,0,0,5568,5360,121,42,29.0,4.0,0.13793,15.0,3.71938,9.66667,0.07552,0.25217,0.01133,0.03478,35.82759,5.50278,26.0,41.0,11.4321,17.5679,5.19585,3.1299,2.53672
31,32,19,1,5360,5383,42,113,85.0,21.0,0.24706,18.0,3.65835,14.16667,0.22135,0.73913,0.03689,0.18261,39.15294,4.82763,30.0,43.0,30.7284,54.2716,9.79045,19.82055,2.76617
30,32,0,0,5568,5383,121,113,4.0,3.0,0.75,2.0,0.81128,0.66667,0.00625,0.01778,0.00156,0.01333,73.75,0.43301,73.0,86.0,2.1358,1.8642,1.27559,1.26657,1.87283
32,33,0,0,5383,6009,113,130,34.0,5.0,0.14706,19.0,3.99572,11.33333,0.08854,0.22973,0.01265,0.03378,34.94118,6.14502,26.0,41.0,16.69136,17.30864,4.2366,2.69908,2.03698
31,33,0,0,5360,6009,42,130,2.0,2.0,1.0,1.0,-0.0,0.66667,0.00521,0.01739,0.00087,0.01739,74,0.0,74.0,89.0,0.71605,1.28395,1.51732,1.51732,2.7931
33,34,0,0,6009,5790,130,46,12.0,2.0,0.16667,10.0,3.25163,6.0,0.04688,0.13043,0.00521,0.02174,38,5.91608,28.0,43.0,6.55556,5.44444,2.12642,1.72701,1.83051
32,34,0,0,5383,5790,113,46,5.0,3.0,0.6,3.0,1.37095,2.5,0.01953,0.05435,0.00186,0.03261,72.8,0.9798,71.0,86.0,1.88889,3.11111,2.26367,2.98726,2.64706
34,35,23,1,5790,5813,46,127,1.0,1.0,1.0,1.0,-0.0,0.16667,0.00391,0.01087,0.00046,0.01087,73,0.0,73.0,88.0,0.2963,0.7037,1.29279,1.29279,3.375
35,36,0,0,5813,5455,127,157,57.0,7.0,0.12281,19.0,4.05858,9.5,0.07422,0.23651,0.02121,0.02905,37.49123,5.91199,27.0,40.0,26.85185,30.14815,5.818,3.1299,2.12276
36,37,0,0,5455,5307,157,41,23.0,3.0,0.13043,15.0,3.76227,11.5,0.08984,0.27059,0.00856,0.03529,37.13043,5.71272,26.0,41.0,11.16049,11.83951,3.54399,2.55411,2.06084
35,37,0,0,5813,5307,127,41,2.0,1.0,0.5,2.0,1.0,1.0,0.00781,0.02353,0.00074,0.01176,72.5,0.5,72.0,86.0,1.22222,0.77778,0.70353,0.80373,1.63636
37,38,19,1,5307,5329,41,57,31.0,18.0,0.58065,10.0,2.22618,10.33333,0.12109,0.36471,0.01425,0.21176,39.22581,3.33805,31.0,43.0,5.60494,25.39506,10.72664,20.23714,5.53084
36,38,0,0,5455,5329,157,57,2.0,1.0,0.5,2.0,1.0,0.66667,0.00521,0.01681,0.00074,0.0084,73,1.0,72.0,85.0,1.03704,0.96296,0.94561,0.66865,1.92857
38,39,0,0,5329,5546,57,48,61.0,24.0,0.39344,13.0,2.697,20.33333,0.15885,0.51261,0.02648,0.20168,42.03279,4.51216,28.0,43.0,8.91358,52.08642,17.4461,29.15258,6.84349
37,39,0,0,5307,5546,41,48,1.0,1.0,1.0,1.0,-0.0,0.33333,0.00391,0.01176,0.00046,0.01176,73,0.0,73.0,88.0,0.34568,0.65432,1.1129,1.1129,2.89286
39,40,0,0,5546,5631,48,129,45.0,7.0,0.15556,16.0,3.71429,7.5,0.11719,0.36,0.01953,0.056,38.71111,4.85168,30.0,43.0,20.81481,24.18519,5.30107,3.1299,2.16192
38,40,0,0,5329,5631,57,129,2.0,1.0,0.5,2.0,1.0,0.33333,0.00521,0.01681,0.00087,0.0084,73.5,0.5,73.0,88.0,0.59259,1.40741,1.82828,1.29279,3.375
39,41,0,0,5546,5896,48,134,1.0,1.0,1.0,1.0,-0.0,0.2,0.0026,0.008,0.00043,0.008,73,0.0,73.0,88.0,0.28395,0.71605,1.34376,1.34376,3.52174
40,41,0,0,5631,5896,129,134,29.0,3.0,0.10345,16.0,3.83128,5.8,0.04531,0.13063,0.01079,0.01351,36,7.17275,26.0,40.0,14.69136,14.30864,3.73308,3.22039,1.97395
41,42,0,0,5896,5709,134,132,33.0,4.0,0.12121,17.0,3.94546,8.25,0.06445,0.20625,0.01289,0.025,37.81818,5.50732,29.0,42.0,14.93827,18.06173,4.67314,3.77124,2.20909
42,43,0,0,5709,5873,132,59,17.0,3.0,0.17647,13.0,3.57247,5.66667,0.04427,0.14783,0.00699,0.02609,36.29412,5.13081,27.0,41.0,7.08642,9.91358,3.72406,2.96353,2.39895
41,43,36,1,5896,5873,134,59,3.0,1.0,0.33333,3.0,1.58496,1.0,0.00781,0.02609,0.00117,0.0087,72.66667,1.24722,71.0,86.0,1.22222,1.77778,1.60806,1.19849,2.45455
43,44,0,0,5873,5684,59,62,11.0,2.0,0.18182,8.0,2.91398,3.66667,0.02865,0.09649,0.00477,0.01754,36.27273,5.01073,30.0,43.0,4.01235,6.98765,3.48845,2.38521,2.74154
42,44,37,1,5709,5684,132,62,3.0,2.0,0.66667,2.0,0.9183,1.0,0.00781,0.02632,0.00123,0.01754,73.33333,0.4714,73.0,86.0,1.59259,1.40741,1.11524,0.86394,1.88372
44,45,0,0,5684,6686,62,82,36.0,6.0,0.16667,16.0,3.80092,12.0,0.09375,0.31579,0.01562,0.05263,38.5,5.25198,29.0,44.0,16.37037,19.62963,4.85158,3.78692,2.1991
45,46,0,0,6686,6423,82,51,28.0,4.0,0.14286,14.0,3.65505,9.33333,0.07292,0.23932,0.01215,0.03419,35.39286,5.1571,27.0,42.0,11.50617,16.49383,4.86246,2.81666,2.43348
44,46,0,0,5684,6423,62,51,2.0,1.0,0.5,2.0,1.0,0.66667,0.00521,0.01754,0.00087,0.00877,73.5,0.5,73.0,88.0,1.06173,0.93827,0.91059,0.99781,1.88372
46,47,0,0,6423,6771,51,96,28.0,4.0,0.14286,16.0,3.82486,9.33333,0.07292,0.23932,0.01215,0.03419,38.35714,5.59473,29.0,44.0,12.06173,15.93827,4.58919,2.89983,2.32139
45,47,0,0,6686,6771,82,96,5.0,4.0,0.8,2.0,0.72193,1.66667,0.01302,0.03731,0.00217,0.02985,73.8,0.4,73.0,88.0,1.88889,3.11111,2.26367,2.89983,2.64706
47,48,32,1,6771,6835,96,144,94.0,33.0,0.35106,20.0,3.49309,15.66667,0.24479,0.63514,0.0408,0.22297,38.90426,4.35907,28.0,42.0,30.74074,63.25926,11.40951,33.49296,3.05783
46,48,0,0,6423,6835,51,144,2.0,1.0,0.5,2.0,1.0,0.33333,0.00521,0.01709,0.00087,0.00855,73.5,0.5,73.0,88.0,1.24691,0.75309,0.67441,0.99781,1.60396
48,49,0,0,6835,6374,144,112,84.0,22.0,0.2619,18.0,3.50968,21.0,0.16406,0.46154,0.03125,0.12088,40.63095,7.00643,26.0,40.0,20.59259,63.40741,13.97283,20.48611,4.07914
47,49,0,0,6771,6374,96,112,2.0,2.0,1.0,1.0,-0.0,0.5,0.00521,0.01351,0.00087,0.01351,74,0.0,74.0,87.0,1.53086,0.46914,0.37917,0.30123,1.30645
49,50,0,0,6374,6175,112,118,54.0,5.0,0.09259,18.0,4.0102,13.5,0.10547,0.2967,0.0222,0.02747,37.72222,5.40719,29.0,43.0,25.45679,28.54321,5.65719,2.94299,2.12124
48,50,0,0,6835,6175,144,118,5.0,3.0,0.6,3.0,1.37095,1.25,0.00977,0.02717,0.00186,0.0163,73.4,0.8,72.0,86.0,2.2716,2.7284,1.81026,1.66359,2.20109
50,51,0,0,6175,6923,118,120,98.0,24.0,0.2449,21.0,3.6195,19.6,0.19141,0.53261,0.0403,0.13043,40.02041,5.2547,26.0,41.0,28.64198,69.35802,12.95971,24.18619,3.42155
49,51,0,0,6374,6923,112,120,1.0,1.0,1.0,1.0,-0.0,0.2,0.00195,0.00549,0.00041,0.00549,74,0.0,74.0,87.0,0.39506,0.60494,0.96245,0.96245,2.53125
51,52,0,0,6923,6445,120,54,56.0,23.0,0.41071,15.0,2.81347,18.66667,0.14583,0.47458,0.02187,0.19492,40.51786,5.00711,26.0,41.0,10.02469,45.97531,14.52075,26.09564,5.58621
50,52,0,0,6175,6445,118,54,7.0,2.0,0.28571,4.0,1.95021,2.33333,0.01823,0.05932,0.00288,0.01695,72.71429,1.03016,71.0,86.0,3.11111,3.88889,2.20479,1.97657,2.25
52,53,0,0,6445,6625,54,88,25.0,3.0,0.12,14.0,3.67327,8.33333,0.0651,0.21186,0.01085,0.02542,38.44,5.07606,30.0,44.0,11.66667,13.33333,3.9036,2.28332,2.14286
51,53,0,0,6923,6625,120,88,2.0,1.0,0.5,2.0,1.0,0.66667,0.00521,0.0146,0.00078,0.0073,73,1.0,72.0,87.0,1.28395,0.71605,0.63193,0.44684,1.55769
53,54,0,0,6625,6542,88,66,38.0,5.0,0.13158,16.0,3.79742,12.66667,0.09896,0.304,0.01649,0.04,37.44737,4.78318,28.0,42.0,16.17284,21.82716,5.42755,3.56944,2.34962
52,54,0,0,6445,6542,54,66,4.0,3.0,0.75,2.0,0.81128,1.33333,0.01042,0.0339,0.00174,0.02542,73.75,0.43301,73.0,88.0,1.71605,2.28395,1.7435,1.33682,2.33094
54,55,35,1,6542,6573,66,113,63.0,35.0,0.55556,15.0,2.60356,10.5,0.16406,0.504,0.02734,0.28,40.69841,3.82405,31.0,43.0,14.06173,48.93827,13.05056,37.65414,4.48025
53,55,61,1,6625,6573,88,113,5.0,3.0,0.6,2.0,0.97095,0.83333,0.01302,0.0365,0.00217,0.0219,73.6,0.4899,73.0,87.0,1.75309,3.24691,2.45227,1.57387,2.85211
55,56,0,0,6573,6738,113,54,30.0,4.0,0.13333,14.0,3.65656,10.0,0.07812,0.2521,0.01116,0.03361,35.7,5.58659,25.0,40.0,11.61728,18.38272,5.39333,3.31646,2.58236
54,56,0,0,6542,6738,66,54,1.0,1.0,1.0,1.0,-0.0,0.33333,0.0026,0.0084,0.00043,0.0084,74,0.0,74.0,88.0,0.75309,0.24691,0.28453,0.28453,1.32787
56,57,0,0,6738,6476,54,114,80.0,29.0,0.3625,17.0,3.3595,16.0,0.20833,0.67227,0.03472,0.2437,41.15,5.23235,30.0,43.0,28.19753,51.80247,9.7554,27.24733,2.83713
55,57,17,1,6573,6476,113,114,6.0,3.0,0.5,3.0,1.45915,1.2,0.00937,0.02632,0.00223,0.01316,73.16667,1.06719,71.0,85.0,3.07407,2.92593,1.66881,1.72701,1.95181
57,58,0,0,6476,6244,114,134,41.0,4.0,0.09756,18.0,3.9972,8.2,0.06406,0.18721,0.01602,0.01826,38.5122,5.24577,28.0,41.0,18.22222,22.77778,5.33594,3.33338,2.25
56,58,0,0,6738,6244,54,134,1.0,1.0,1.0,1.0,-0.0,0.2,0.0026,0.0084,0.00043,0.0084,74,0.0,74.0,88.0,0.7284,0.2716,0.31824,0.31824,1.37288
58,59,62,1,6244,6316,134,126,92.0,56.0,0.6087,19.0,2.45871,18.4,0.14375,0.42009,0.03594,0.25571,38.95652,3.79334,28.0,41.0,16.74074,75.25926,18.39385,57.61111,5.49558
57,59,0,0,6476,6316,114,126,3.0,2.0,0.66667,2.0,0.9183,0.6,0.00469,0.01316,0.00117,0.00877,73.66667,0.4714,73.0,86.0,1.50617,1.49383,1.2172,1.43686,1.9918
59,60,0,0,6316,6090,126,155,62.0,8.0,0.12903,20.0,4.03067,12.4,0.09688,0.26609,0.02422,0.03433,38.80645,4.90832,28.0,42.0,31.2716,30.7284,5.49496,4.68576,1.98263
58,60,1,1,6244,6090,134,155,5.0,3.0,0.6,2.0,0.97095,1.0,0.00781,0.02283,0.00195,0.0137,73.4,0.4899,73.0,87.0,3.09877,1.90123,1.08004,1.33682,1.61355
60,61,0,0,6090,7437,155,137,44.0,5.0,0.11364,20.0,4.14411,11.0,0.08594,0.24044,0.01719,0.02732,37.65909,5.87345,28.0,42.0,19.62963,24.37037,5.50055,2.94299,2.24151
59,61,0,0,6316,7437,126,137,3.0,2.0,0.66667,2.0,0.9183,0.75,0.00586,0.01639,0.00117,0.01093,73.33333,0.4714,73.0,88.0,1.18519,1.81481,1.66701,1.69492,2.53125
61,62,0,0,7437,7125,137,103,41.0,7.0,0.17073,18.0,3.90814,10.25,0.08008,0.22404,0.01686,0.03825,35.31707,5.68026,26.0,41.0,17.30864,23.69136,5.69454,3.50523,2.36876
60,62,0,0,6090,7125,155,103,5.0,3.0,0.6,2.0,0.97095,1.25,0.00977,0.02674,0.00195,0.01604,73.6,0.4899,73.0,86.0,2.33333,2.66667,1.74574,1.79365,2.14286
62,63,0,0,7125,7784,103,160,64.0,7.0,0.10938,21.0,4.15227,10.66667,0.125,0.34225,0.02632,0.03743,39.42188,5.14115,29.0,42.0,33.32099,30.67901,5.31475,2.77655,1.92071
61,63,0,0,7437,7784,137,160,10.0,4.0,0.4,3.0,1.57095,1.66667,0.01953,0.05464,0.00411,0.02186,72.7,1.18743,71.0,86.0,4.41975,5.58025,2.65433,2.55411,2.26257
63,64,36,1,7784,7908,160,61,47.0,34.0,0.7234,11.0,1.73058,15.66667,0.1224,0.37008,0.01749,0.26772,37.70213,3.56051,25.0,39.0,7.7284,39.2716,14.12648,36.84415,6.08147
62,64,0,0,7125,7908,103,61,4.0,2.0,0.5,3.0,1.5,1.33333,0.01042,0.0315,0.00164,0.01575,73.25,0.82916,72.0,86.0,1.4321,2.5679,2.14581,2.88675,2.7931
64,66,0,0,7908,7667,61,128,2.0,1.0,0.5,2.0,1.0,0.4,0.00521,0.01575,0.00087,0.00787,73.5,0.5,73.0,88.0,0.88889,1.11111,1.17851,0.83333,2.25
66,67,0,0,7667,7283,128,134,63.0,5.0,0.07937,21.0,4.22787,10.5,0.09844,0.29302,0.02461,0.02326,37.12698,5.9535,27.0,41.0,25.07407,37.92593,7.57397,2.88675,2.51256
67,68,45,1,7283,7189,134,139,6.0,3.0,0.5,3.0,1.45915,1.0,0.00781,0.02308,0.00223,0.01154,72.83333,1.34371,71.0,85.0,1.96296,4.03704,2.88142,3.0327,3.0566
68,69,0,0,7189,7493,139,87,29.0,3.0,0.10345,18.0,4.02127,7.25,0.05664,0.16201,0.01079,0.01676,36.89655,6.14954,26.0,40.0,14.88889,14.11111,3.65704,1.97657,1.94776
69,70,0,0,7493,7367,87,122,44.0,4.0,0.09091,19.0,4.04433,8.8,0.08594,0.24581,0.01809,0.02235,37.47727,5.62255,27.0,42.0,23.7284,20.2716,4.16154,2.38521,1.85432
68,70,0,0,7189,7367,139,122,7.0,3.0,0.42857,4.0,1.84237,1.4,0.01094,0.03211,0.0026,0.01376,72.28571,1.16058,70.0,85.0,4.51852,2.48148,1.16738,0.86394,1.54918
70,71,0,0,7367,7755,122,73,23.0,4.0,0.17391,14.0,3.58835,5.75,0.04492,0.1411,0.00898,0.02454,35.95652,4.99981,26.0,41.0,10.40741,12.59259,3.90341,1.86383,2.20996
71,72,0,0,7755,7544,73,111,78.0,18.0,0.23077,20.0,3.60996,15.6,0.15234,0.47853,0.03207,0.11043,40.58974,4.99599,29.0,42.0,23.02469,54.97531,11.457,17.04232,3.38767
70,72,0,0,7367,7544,122,111,2.0,1.0,0.5,2.0,1.0,0.4,0.00313,0.00917,0.00078,0.00459,73.5,0.5,73.0,86.0,1.1358,0.8642,0.81089,0.59628,1.76087
72,73,0,0,7544,6978,111,106,34.0,4.0,0.11765,19.0,4.07968,8.5,0.06641,0.20482,0.01328,0.0241,37.82353,6.36845,28.0,41.0,17.03704,16.96296,4.10965,3.44611,1.99565
71,73,0,0,7755,6978,73,106,4.0,2.0,0.5,3.0,1.5,1.0,0.00781,0.02454,0.00164,0.01227,73.25,0.82916,72.0,87.0,1.18519,2.81481,2.58557,2.55344,3.375
73,74,0,0,6978,7612,106,125,25.0,3.0,0.12,14.0,3.67327,6.25,0.04883,0.1506,0.01028,0.01807,39.48,5.77664,31.0,43.0,14.04938,10.95062,2.92153,2.01637,1.77944
72,74,43,1,7544,7612,111,125,3.0,2.0,0.66667,2.0,0.9183,0.75,0.00586,0.01744,0.00117,0.01163,73.66667,0.4714,73.0,87.0,2.16049,0.83951,0.57115,0.64388,1.38857
73,75,25,1,6978,7059,106,111,1.0,1.0,1.0,1.0,-0.0,0.25,0.00195,0.00602,0.00041,0.00602,73,0.0,73.0,88.0,0.4321,0.5679,0.86394,0.86394,2.31429
74,75,0,0,7612,7059,125,111,37.0,5.0,0.13514,16.0,3.78704,9.25,0.07227,0.21512,0.01521,0.02907,36.40541,5.49919,28.0,42.0,14.82716,22.17284,5.75827,3.22734,2.49542
