parent,child,true_overlap,label,parent_true_start,child_true_start,parent_true_m,child_true_m,mass,max_cell,peak_frac,n_dist,dist_entropy,mass_per_child_batch,mass_over_min_read_mass,mass_over_min_miss_mass,mass_over_evict_writes,max_cell_over_min_miss,alpha_mean,alpha_sd,alpha_min,gap,exp_mass,excess_mass,poisson_z_total,poisson_z_max_cell,obs_over_exp
10,12,0,0,4802,1600,88,82,16.0,2.0,0.125,13.0,3.625,5.33333,0.04167,0.125,0.00658,0.01562,38.3125,5.33525,29.0,42.0,9.22222,6.77778,2.23187,1.79365,1.73494
9,12,0,0,844,1600,144,82,24.0,3.0,0.125,15.0,3.7406,8.0,0.0625,0.1875,0.00852,0.02344,58.33333,5.79272,49.0,59.0,11.97531,12.02469,3.47481,2.74416,2.00412
13,14,50,1,3712,3761,99,78,68.0,34.0,0.5,12.0,2.39582,17.0,0.13281,0.40237,0.02656,0.20118,51.13235,3.64169,38.0,53.0,10.4321,57.5679,17.82356,37.36111,6.51834
13,15,0,0,3712,1593,99,99,31.0,4.0,0.12903,18.0,4.02662,6.2,0.04844,0.13778,0.01211,0.01778,58.12903,6.05748,47.0,61.0,15.11111,15.88889,4.08738,1.63299,2.05147
14,15,0,0,3761,1593,78,99,70.0,28.0,0.4,11.0,2.53527,14.0,0.13672,0.4142,0.02878,0.16568,5.74286,1.87986,2.0,5.0,14.75309,55.24691,14.38357,22.23361,4.74477
14,16,68,1,3761,3766,78,68,74.0,62.0,0.83784,7.0,0.95524,18.5,0.14453,0.43787,0.03043,0.36686,41.08108,1.07498,39.0,42.0,4.54321,69.45679,32.58617,63.75001,16.28804
15,16,0,0,1593,3766,99,68,19.0,3.0,0.15789,12.0,3.43162,4.75,0.03711,0.1092,0.00742,0.01724,27.89474,5.59976,21.0,33.0,7.61728,11.38272,4.12426,3.04444,2.49433
14,17,67,1,3761,3772,78,80,13.0,4.0,0.30769,6.0,2.4116,3.25,0.02539,0.07975,0.00535,0.02454,55,2.48069,52.0,54.0,4.69136,8.30864,3.83602,4.42635,2.77105
15,17,0,0,1593,3772,99,80,33.0,5.0,0.15152,19.0,4.02592,8.25,0.06445,0.20245,0.01289,0.03067,40.9697,6.2011,30.0,45.0,14.32099,18.67901,4.93591,4.42635,2.30431
16,17,62,1,3766,3772,68,80,87.0,61.0,0.70115,14.0,1.92692,21.75,0.16992,0.53374,0.03577,0.37423,7.85057,2.24647,1.0,9.0,13.08642,73.91358,20.43214,60.38561,6.64811
18,19,50,1,3781,3769,50,69,83.0,50.0,0.60241,15.0,2.37543,20.75,0.21615,0.60145,0.03602,0.36232,18.31325,3.55313,10.0,22.0,10.60494,72.39506,22.23079,54.23611,7.82654
19,20,0,0,3769,6528,69,84,24.0,6.0,0.25,13.0,3.35539,6.0,0.04688,0.13714,0.00987,0.03429,67.91667,3.60459,62.0,76.0,10.77778,13.22222,4.02754,2.66164,2.2268
20,21,49,1,6528,6563,84,81,104.0,30.0,0.28846,20.0,3.41439,20.8,0.20312,0.59429,0.04276,0.17143,13.23077,4.70522,3.0,17.0,22.35802,81.64198,17.2662,32.27214,4.65157
21,22,0,0,6563,532,81,100,42.0,5.0,0.11905,21.0,4.17519,8.4,0.06563,0.19718,0.01641,0.02347,62.64286,6.00326,52.0,66.0,23.32099,18.67901,3.86795,1.63299,1.80095
20,22,0,0,6528,532,84,100,9.0,4.0,0.44444,3.0,1.39215,1.8,0.01758,0.05143,0.0037,0.02286,73.33333,0.66667,72.0,87.0,3.03704,5.96296,3.42166,2.38909,2.96341
22,23,0,0,532,5580,100,122,5.0,3.0,0.6,2.0,0.97095,0.83333,0.00781,0.02336,0.00195,0.01402,73.2,0.9798,72.0,86.0,2.28395,2.71605,1.79719,1.69492,2.18919
23,24,44,1,5580,5658,122,83,76.0,45.0,0.59211,15.0,2.42881,25.33333,0.19792,0.57576,0.02827,0.34091,12.60526,4.55689,1.0,15.0,13.2963,62.7037,17.19602,45.66637,5.71588
23,25,51,1,5580,5651,122,76,24.0,7.0,0.29167,13.0,3.31803,6.0,0.04688,0.13714,0.00893,0.04,51.54167,4.86466,42.0,52.0,8.77778,15.22222,5.1379,6.98611,2.73418
24,25,69,1,5658,5651,83,76,86.0,56.0,0.65116,16.0,2.11817,21.5,0.22396,0.65152,0.03733,0.42424,32.56977,2.88356,20.0,35.0,11.64198,74.35802,21.79287,56.48611,7.38706
26,27,77,1,5633,5653,117,77,115.0,58.0,0.50435,13.0,2.37385,28.75,0.22461,0.62842,0.04278,0.31694,7.35652,2.30006,1.0,7.0,12.76543,102.23457,28.61409,45.60771,9.0087
27,28,0,0,5653,660,77,157,71.0,9.0,0.12676,18.0,3.91335,10.14286,0.13867,0.38798,0.02919,0.04918,9.40845,4.22793,1.0,10.0,28.22222,42.77778,8.05235,3.33338,2.51575
26,28,0,0,5633,660,117,157,50.0,6.0,0.12,16.0,3.78598,7.14286,0.0651,0.18116,0.0186,0.02174,22.16,4.18263,14.0,20.0,20.90123,29.09877,6.36486,3.07937,2.3922
30,31,0,0,737,3116,128,85,42.0,6.0,0.14286,19.0,4.00506,14.0,0.10938,0.29787,0.01562,0.04255,12.02381,6.64217,2.0,17.0,17.16049,24.83951,5.99623,3.62957,2.44748
31,32,30,1,3116,3171,85,51,70.0,22.0,0.31429,18.0,3.51733,23.33333,0.18229,0.54264,0.03038,0.17054,12.18571,4.99226,2.0,17.0,15.16049,54.83951,14.08435,23.44717,4.61726
30,32,0,0,737,3171,128,51,28.0,3.0,0.10714,15.0,3.74398,9.33333,0.07292,0.21705,0.01042,0.02326,33.96429,4.98198,22.0,36.0,11.91358,16.08642,4.66056,2.81374,2.35026
31,33,30,1,3116,3171,85,53,18.0,3.0,0.16667,12.0,3.46132,6.0,0.04688,0.14286,0.00781,0.02381,50.16667,5.19882,42.0,54.0,7.19753,10.80247,4.02653,4.2307,2.50086
32,33,51,1,3171,3171,51,53,67.0,50.0,0.74627,14.0,1.73485,22.33333,0.17448,0.53175,0.02908,0.39683,32.34328,3.22098,20.0,35.0,9.83951,57.16049,18.22256,53.29179,6.80928
30,33,0,0,737,3171,128,53,16.0,3.0,0.1875,11.0,3.32782,5.33333,0.04167,0.12698,0.00595,0.02381,66.875,4.60808,60.0,73.0,7.19753,8.80247,3.28105,2.61425,2.22298
33,34,53,1,3171,3152,53,85,75.0,43.0,0.57333,17.0,2.45038,18.75,0.19531,0.59524,0.03255,0.34127,39.92,3.38924,29.0,43.0,13.2716,61.7284,16.94429,44.87301,5.65116
32,34,51,1,3171,3152,51,85,5.0,1.0,0.2,5.0,2.32193,1.25,0.01302,0.03876,0.00217,0.00775,71.2,2.31517,68.0,80.0,2.40741,2.59259,1.67093,1.29279,2.07692
35,36,0,0,3155,5059,87,128,61.0,7.0,0.11475,20.0,4.05934,12.2,0.11914,0.3526,0.02508,0.04046,18.29508,5.73555,9.0,23.0,24.92593,36.07407,7.22553,3.27957,2.44725
35,37,0,0,3155,7368,87,123,46.0,7.0,0.15217,16.0,3.7655,11.5,0.08984,0.2659,0.01891,0.04046,62.8913,4.6822,54.0,68.0,18.49383,27.50617,6.39612,3.78692,2.48732
36,37,0,0,5059,7368,128,123,48.0,7.0,0.14583,16.0,3.84484,12.0,0.09375,0.23762,0.01875,0.03465,36.25,5.82201,28.0,41.0,20.74074,27.25926,5.98552,4.19107,2.31429
37,38,0,0,7368,7164,123,151,60.0,8.0,0.13333,20.0,4.02947,12.0,0.11719,0.29703,0.02467,0.0396,36.73333,5.38785,28.0,42.0,27.30864,32.69136,6.2558,2.98726,2.19711
36,38,0,0,5059,7164,128,151,5.0,3.0,0.6,2.0,0.97095,1.0,0.00781,0.02183,0.00195,0.0131,72.2,1.46969,71.0,86.0,2.06173,2.93827,2.04633,2.85774,2.42515
37,39,0,0,7368,3214,123,127,9.0,4.0,0.44444,4.0,1.83659,1.5,0.01758,0.04455,0.0037,0.0198,73,1.05409,71.0,86.0,2.81481,6.18519,3.68662,2.96353,3.19737
38,39,0,0,7164,3214,151,127,55.0,5.0,0.09091,22.0,4.26576,9.16667,0.08594,0.22449,0.02148,0.02041,36.43636,6.07458,26.0,40.0,24.92593,30.07407,6.02375,2.51976,2.20654
38,40,0,0,7164,3285,151,86,32.0,3.0,0.09375,17.0,3.96814,8.0,0.0625,0.17204,0.0125,0.01613,54.8125,5.68132,47.0,60.0,11.83951,20.16049,5.85915,3.17662,2.70282
39,40,56,1,3214,3285,127,86,92.0,53.0,0.57609,20.0,2.65127,23.0,0.17969,0.49462,0.03423,0.28495,13.1413,4.13254,1.0,15.0,16.82716,75.17284,18.32549,56.94665,5.46735
40,41,86,1,3285,3270,86,101,114.0,72.0,0.63158,11.0,1.98321,28.5,0.22266,0.6129,0.04688,0.3871,7.92105,1.71241,3.0,9.0,11.49383,102.50617,30.23554,54.23611,9.91837
38,41,0,0,7164,3270,151,101,14.0,3.0,0.21429,10.0,3.18201,3.5,0.02734,0.07447,0.00547,0.01596,67.5,5.36856,57.0,72.0,4.93827,9.06173,4.07778,2.23505,2.835
39,41,71,1,3214,3270,127,101,33.0,15.0,0.45455,12.0,2.79854,8.25,0.06445,0.17553,0.01228,0.07979,24.42424,4.82437,16.0,27.0,8.4321,24.5679,8.46058,14.86111,3.91362
39,42,33,1,3214,3308,127,53,28.0,4.0,0.14286,17.0,3.89629,9.33333,0.07292,0.22764,0.01042,0.03252,48.07143,6.33544,38.0,52.0,11.61728,16.38272,4.80655,4.6188,2.4102
40,42,53,1,3285,3308,86,53,14.0,4.0,0.28571,7.0,2.61058,4.66667,0.03646,0.11382,0.00576,0.03252,30.5,2.82211,27.0,34.0,6.07407,7.92593,3.21596,2.88675,2.30488
41,42,53,1,3270,3308,101,53,74.0,28.0,0.37838,14.0,2.55131,24.66667,0.19271,0.60163,0.03043,0.22764,19.7027,3.55166,8.0,22.0,12.75309,61.24691,17.15049,28.54504,5.80252
42,43,53,1,3308,3281,53,92,76.0,36.0,0.47368,16.0,2.71451,15.2,0.19792,0.61789,0.03299,0.29268,39.53947,3.91502,29.0,43.0,15.25926,60.74074,15.54939,37.57389,4.98058
40,43,86,1,3285,3281,86,92,3.0,1.0,0.33333,3.0,1.58496,0.6,0.00586,0.01613,0.00123,0.00538,72.66667,1.24722,71.0,79.0,1.88889,1.11111,0.80845,0.92841,1.58824
41,43,90,1,3270,3281,101,92,68.0,36.0,0.52941,17.0,2.81325,13.6,0.13281,0.3617,0.02796,0.19149,64.48529,4.1391,53.0,67.0,19.44444,48.55556,11.01136,25.47912,3.49714
44,45,30,1,1703,1759,86,69,66.0,21.0,0.31818,17.0,3.39238,22.0,0.17188,0.50382,0.02714,0.16031,12.36364,4.3122,2.0,17.0,15.32099,50.67901,12.94747,22.78896,4.30782
45,46,69,1,1759,1739,69,89,10.0,3.0,0.3,7.0,2.64644,2.5,0.02604,0.07812,0.00434,0.02344,69.1,2.02237,66.0,80.0,4.8642,5.1358,2.32864,0.80373,2.05584
46,47,0,0,1739,3817,89,102,29.0,4.0,0.13793,18.0,4.00436,9.66667,0.07552,0.22656,0.01192,0.03125,26.24138,5.59344,16.0,31.0,18.16049,10.83951,2.54358,1.54529,1.59687
47,48,35,1,3817,3884,102,68,60.0,34.0,0.56667,16.0,2.607,20.0,0.15625,0.44776,0.02604,0.25373,13.41667,3.54162,3.0,17.0,10.92593,49.07407,14.84646,37.48187,5.49153
46,48,0,0,1739,3884,89,68,21.0,3.0,0.14286,13.0,3.59447,7.0,0.05469,0.16406,0.00863,0.02344,44.7619,5.25452,37.0,50.0,9.25926,11.74074,3.8584,2.67775,2.268
47,49,36,1,3817,3883,102,78,32.0,4.0,0.125,15.0,3.70282,8.0,0.08333,0.21622,0.01389,0.02703,24.3125,5.91839,14.0,29.0,11.59259,20.40741,5.99374,3.44611,2.76038
48,49,68,1,3884,3883,68,78,95.0,66.0,0.69474,12.0,1.84866,23.75,0.2474,0.70896,0.04123,0.49254,8.08421,2.13079,2.0,10.0,9.60494,85.39506,27.55405,69.41947,9.89075
46,49,0,0,1739,3883,89,78,15.0,5.0,0.33333,8.0,2.73291,3.75,0.0293,0.11719,0.00617,0.03906,55.93333,4.13871,50.0,62.0,5.18519,9.81481,4.31023,2.05738,2.89286
46,50,0,0,1739,3866,89,88,2.0,1.0,0.5,2.0,1.0,0.5,0.00391,0.01562,0.00082,0.00781,72.5,1.5,71.0,86.0,0.71605,1.28395,1.51732,1.07291,2.7931
49,50,71,1,3883,3866,78,88,101.0,55.0,0.54455,18.0,2.58299,25.25,0.19727,0.56742,0.04153,0.30899,18.68317,4.29352,6.0,21.0,13.75309,87.24691,23.5261,50.56016,7.34381
48,50,68,1,3884,3866,68,88,13.0,3.0,0.23077,8.0,2.81507,3.25,0.03385,0.09701,0.00564,0.02239,33.84615,3.08461,28.0,34.0,4.93827,8.06173,3.62778,3.50523,2.6325
47,50,53,1,3817,3866,102,88,31.0,14.0,0.45161,10.0,2.58958,7.75,0.08073,0.20946,0.01345,0.09459,50.03226,3.74583,39.0,53.0,7.8642,23.1358,8.25006,13.98413,3.94192
49,51,78,1,3883,3874,78,90,35.0,7.0,0.2,16.0,3.71711,8.75,0.06836,0.19663,0.01439,0.03933,62.97143,4.85496,52.0,67.0,14.7284,20.2716,5.28215,7.50568,2.37636
50,51,80,1,3866,3874,88,90,112.0,66.0,0.58929,16.0,2.45291,28.0,0.21875,0.59574,0.04605,0.35106,40.5,3.76544,28.0,43.0,21.4321,90.5679,19.56329,51.68227,5.22581
48,51,68,1,3884,3874,68,90,1.0,1.0,1.0,1.0,-0.0,0.25,0.0026,0.00746,0.00043,0.00746,74,0.0,74.0,80.0,0.93827,0.06173,0.06373,0.06373,1.06579
52,53,0,0,7072,2139,78,51,24.0,5.0,0.20833,15.0,3.65311,12.0,0.09375,0.23529,0.00987,0.04902,38.41667,4.28093,29.0,43.0,11.22222,12.77778,3.81431,4.62121,2.13861
53,54,30,1,2139,2160,51,65,41.0,22.0,0.53659,14.0,2.65359,13.66667,0.16016,0.40196,0.01884,0.21569,51,4.0,40.0,55.0,10.22222,30.77778,9.62642,25.15248,4.01087
54,55,0,0,2160,6382,65,68,40.0,6.0,0.15,16.0,3.77757,10.0,0.10417,0.30303,0.01736,0.04545,26.55,5.1911,17.0,31.0,18.7284,21.2716,4.9153,2.49511,2.13579
53,55,0,0,2139,6382,51,68,3.0,3.0,1.0,1.0,-0.0,0.75,0.01172,0.02941,0.00138,0.02941,74,0.0,74.0,88.0,1.18519,1.81481,1.66701,1.38587,2.53125
55,56,32,1,6382,6418,68,66,51.0,25.0,0.4902,13.0,2.70545,12.75,0.09961,0.30723,0.02097,0.1506,50.62745,4.47196,39.0,54.0,10.59259,40.40741,12.41538,28.18671,4.81469
56,57,0,0,6418,1961,66,140,60.0,6.0,0.1,19.0,4.05258,12.0,0.11719,0.35503,0.02467,0.0355,25.9,5.61456,16.0,30.0,23.79012,36.20988,7.42384,3.62957,2.52206
55,57,0,0,6382,1961,68,140,1.0,1.0,1.0,1.0,-0.0,0.2,0.00195,0.00602,0.00041,0.00602,74,0.0,74.0,87.0,0.7284,0.2716,0.31824,0.31824,1.37288
57,58,83,1,1961,2018,140,117,136.0,68.0,0.5,21.0,3.02772,27.2,0.2125,0.58369,0.05312,0.29185,14.22059,4.62202,1.0,16.0,29.55556,106.44444,19.57958,57.36534,4.6015
56,58,0,0,6418,2018,66,117,46.0,9.0,0.19565,20.0,3.89543,9.2,0.08984,0.27219,0.01891,0.05325,48.78261,5.71388,35.0,50.0,19.18519,26.81481,6.12198,9.06774,2.39768
58,59,84,1,2018,2051,117,98,101.0,47.0,0.46535,15.0,2.25187,25.25,0.19727,0.54301,0.03945,0.25269,31.31683,3.57918,18.0,33.0,12.71605,88.28395,24.75744,32.33203,7.94272
57,59,50,1,1961,2051,140,98,22.0,3.0,0.13636,15.0,3.75444,5.5,0.04297,0.11828,0.00859,0.01613,47.40909,5.94413,38.0,53.0,10.41975,11.58025,3.58748,2.61425,2.11137
59,60,97,1,2051,2051,98,97,113.0,87.0,0.76991,17.0,1.64495,22.6,0.2207,0.60753,0.04646,0.46774,40.07965,3.00484,29.0,42.0,13.14815,99.85185,27.53746,63.23611,8.59437
58,60,84,1,2018,2051,117,97,12.0,2.0,0.16667,7.0,2.75163,2.4,0.01875,0.05128,0.00469,0.00855,70.25,2.89036,66.0,78.0,5.54321,6.45679,2.74243,1.19849,2.16481
60,61,0,0,2051,6623,97,117,43.0,6.0,0.13953,14.0,3.67547,8.6,0.06719,0.18376,0.0168,0.02564,67.51163,3.79946,61.0,75.0,22.07407,20.92593,4.45393,2.89983,1.94799
61,62,0,0,6623,2863,117,159,54.0,5.0,0.09259,20.0,4.15787,10.8,0.08438,0.22881,0.02109,0.02119,36.55556,6.1574,26.0,41.0,26.19753,27.80247,5.43192,2.81666,2.06126
61,63,0,0,6623,2964,117,86,24.0,5.0,0.20833,13.0,3.48644,6.0,0.04688,0.13187,0.00937,0.02747,54.54167,4.89029,48.0,60.0,8.54321,15.45679,5.28821,3.07937,2.80925
62,63,58,1,2863,2964,159,86,98.0,35.0,0.35714,18.0,2.92078,24.5,0.19141,0.53846,0.03828,0.19231,12.71429,4.02036,2.0,15.0,17.8642,80.1358,18.95985,34.26878,5.48583
65,66,0,0,5268,2977,101,66,73.0,33.0,0.45205,14.0,2.66482,24.33333,0.1901,0.57031,0.03168,0.25781,5.9863,4.45524,2.0,17.0,13.22222,59.77778,16.43946,30.26584,5.52101
66,67,0,0,2977,5828,66,50,32.0,4.0,0.125,17.0,3.90564,16.0,0.125,0.35165,0.01389,0.04396,15.90625,5.23426,9.0,24.0,13.23457,18.76543,5.15827,3.92945,2.41791
65,67,0,0,5268,5828,101,50,17.0,3.0,0.17647,11.0,3.33718,8.5,0.06641,0.18681,0.00738,0.03297,37.11765,5.31239,29.0,43.0,8.11111,8.88889,3.1211,2.73737,2.09589
67,68,30,1,5828,5848,50,75,58.0,33.0,0.56897,14.0,2.49212,11.6,0.22656,0.63736,0.02665,0.36264,51.13793,3.7895,40.0,55.0,13.33333,44.66667,12.23247,31.73611,4.35
66,68,0,0,2977,5848,66,75,16.0,5.0,0.3125,8.0,2.72722,3.2,0.04167,0.125,0.00694,0.03906,70.625,2.4463,66.0,80.0,7.14815,8.85185,3.31083,3.33338,2.23834
68,69,26,1,5848,5937,75,135,67.0,16.0,0.23881,15.0,3.42897,11.16667,0.10469,0.32057,0.02617,0.07656,69.73134,4.29016,60.0,74.0,21.11111,45.88889,9.98739,16.41717,3.17368
69,70,40,1,5937,6032,135,60,61.0,30.0,0.4918,15.0,2.69826,20.33333,0.15885,0.44203,0.02269,0.21739,50.34426,4.16419,39.0,52.0,12.34568,48.65432,13.84726,34.60654,4.941
70,71,0,0,6032,5848,60,70,27.0,6.0,0.22222,10.0,3.0875,6.75,0.07031,0.19565,0.01172,0.04348,5.66667,2.66667,1.0,6.0,8.41975,18.58025,6.40327,5.09702,3.20674
69,71,21,1,5937,5848,135,70,77.0,24.0,0.31169,15.0,2.86535,19.25,0.15039,0.42308,0.02865,0.13187,55.76623,4.74792,47.0,60.0,11.11111,65.88889,19.76667,26.11111,6.93
69,72,0,0,5937,5372,135,115,9.0,4.0,0.44444,4.0,1.75272,3.0,0.02344,0.0566,0.00335,0.02516,73.11111,0.99381,71.0,86.0,5.20988,3.79012,1.6605,1.63299,1.72749
71,72,0,0,5848,5372,70,115,40.0,6.0,0.15,16.0,3.75869,13.33333,0.10417,0.25157,0.01645,0.03774,19.375,5.85101,9.0,23.0,22.98765,17.01235,3.54827,2.55411,1.74006
70,72,0,0,6032,5372,60,115,22.0,4.0,0.18182,9.0,3.06148,7.33333,0.05729,0.15942,0.00955,0.02899,31.59091,2.88663,27.0,32.0,11.97531,10.02469,2.89686,1.63299,1.83711
71,73,0,0,5848,4881,70,58,30.0,4.0,0.13333,16.0,3.8314,10.0,0.07812,0.25641,0.01234,0.03419,60.96667,5.60644,53.0,67.0,13.41975,16.58025,4.52604,2.01637,2.23551
72,73,0,0,5372,4881,115,58,24.0,6.0,0.25,10.0,3.07393,8.0,0.0625,0.20513,0.01042,0.05128,36.04167,3.22076,29.0,42.0,10.4321,13.5679,4.20075,3.38886,2.30059
70,73,0,0,6032,4881,60,58,3.0,2.0,0.66667,2.0,0.9183,1.0,0.00781,0.02564,0.0013,0.01709,72.33333,0.4714,72.0,76.0,1.25926,1.74074,1.55123,1.48994,2.38235
73,74,0,0,4881,1277,58,100,53.0,7.0,0.13208,19.0,4.09998,10.6,0.13802,0.45299,0.023,0.05983,37.83019,5.19338,28.0,43.0,24.01235,28.98765,5.91556,2.77655,2.2072
72,74,0,0,5372,1277,115,100,2.0,2.0,1.0,1.0,-0.0,0.4,0.00521,0.01258,0.00087,0.01258,74,0.0,74.0,87.0,0.67901,1.32099,1.6031,1.6031,2.94545
74,75,0,0,1277,175,100,110,55.0,9.0,0.16364,21.0,4.10129,11.0,0.08594,0.25346,0.02148,0.04147,37.45455,5.32513,26.0,41.0,24.24691,30.75309,6.2454,3.56944,2.26833
75,76,0,0,175,3553,110,135,5.0,2.0,0.4,3.0,1.52193,0.83333,0.00781,0.02304,0.00195,0.00922,72.8,0.74833,72.0,86.0,1.67901,3.32099,2.56295,1.54529,2.97794
