parent,child,true_overlap,label,parent_true_start,child_true_start,parent_true_m,child_true_m,mass,max_cell,peak_frac,n_dist,dist_entropy,mass_per_child_batch,mass_over_min_read_mass,mass_over_min_miss_mass,mass_over_evict_writes,max_cell_over_min_miss,alpha_mean,alpha_sd,alpha_min,gap,exp_mass,excess_mass,poisson_z_total,poisson_z_max_cell,obs_over_exp
30,31,42,1,5171,5243,114,149,113.0,44.0,0.38938,20.0,3.37462,16.14286,0.17656,0.53302,0.04414,0.20755,39.13274,5.04757,27.0,41.0,32.49383,80.50617,14.12306,42.74017,3.47758
31,32,41,1,5243,5307,149,41,58.0,40.0,0.68966,13.0,1.96777,19.33333,0.15104,0.47154,0.0206,0.3252,38.43103,4.39871,25.0,39.0,9.61728,48.38272,15.60142,45.65222,6.03081
30,32,0,0,5171,5307,114,41,2.0,1.0,0.5,2.0,1.0,0.66667,0.00521,0.01626,0.00078,0.00813,73.5,0.5,73.0,86.0,1.40741,0.59259,0.49951,0.35321,1.42105
32,34,0,0,5307,5360,41,42,2.0,1.0,0.5,2.0,1.0,0.66667,0.00521,0.01754,0.00087,0.00877,73.5,0.5,73.0,88.0,1.25926,0.74074,0.6601,0.74726,1.58824
34,35,19,1,5360,5383,42,113,37.0,18.0,0.48649,13.0,2.76166,12.33333,0.09635,0.32456,0.01606,0.15789,38.7027,4.41046,29.0,43.0,10.71605,26.28395,8.02922,19.24369,3.45276
35,36,41,1,5383,5455,113,157,82.0,44.0,0.53659,22.0,2.96146,11.71429,0.21354,0.64567,0.03559,0.34646,39.9878,4.23543,28.0,43.0,21.93827,60.06173,12.82321,45.61514,3.73776
36,37,48,1,5455,5546,157,48,67.0,36.0,0.53731,16.0,2.54965,22.33333,0.17448,0.58772,0.02379,0.31579,38.0597,4.27726,25.0,39.0,12.51852,54.48148,15.39829,40.96756,5.35207
37,38,26,1,5546,5568,48,121,69.0,30.0,0.43478,16.0,3.0441,11.5,0.17969,0.60526,0.02995,0.26316,39.72464,3.88935,30.0,43.0,19.67901,49.32099,11.11809,31.03413,3.50627
36,38,44,1,5455,5568,157,121,12.0,4.0,0.33333,5.0,2.18872,2.0,0.01562,0.04858,0.00426,0.01619,72.5,1.25831,70.0,84.0,4.85185,7.14815,3.24519,1.97657,2.47328
38,39,58,1,5568,5631,121,129,100.0,56.0,0.56,21.0,2.8228,20.0,0.15625,0.44643,0.0372,0.25,38.06,4.58218,26.0,40.0,21.02469,78.97531,17.2237,62.61611,4.75631
39,40,62,1,5631,5684,129,62,85.0,50.0,0.58824,16.0,2.37985,28.33333,0.22135,0.65891,0.0332,0.3876,39.75294,3.13952,26.0,41.0,14.91358,70.08642,18.14859,51.40083,5.6995
38,40,5,1,5568,5684,121,62,4.0,3.0,0.75,2.0,0.81128,1.33333,0.01042,0.03101,0.00149,0.02326,72.25,1.29904,70.0,85.0,1.40741,2.59259,2.18537,1.82828,2.84211
40,41,37,1,5684,5709,62,132,98.0,38.0,0.38776,21.0,3.41163,12.25,0.25521,0.75969,0.04253,0.29457,39.44898,4.51104,29.0,43.0,24.8642,73.1358,14.66705,47.29461,3.94141
41,42,46,1,5709,5790,132,46,67.0,45.0,0.67164,17.0,2.19843,22.33333,0.17448,0.54032,0.02276,0.3629,38.0597,4.93504,24.0,38.0,10.30864,56.69136,17.65697,54.29702,6.4994
42,43,23,1,5790,5813,46,127,75.0,26.0,0.34667,17.0,3.47395,12.5,0.19531,0.60484,0.03255,0.20968,39.50667,4.18688,30.0,43.0,24.37037,50.62963,10.2559,26.33423,3.07751
41,43,28,1,5709,5813,132,127,12.0,5.0,0.41667,4.0,1.82501,2.0,0.01562,0.05085,0.00408,0.02119,72.66667,1.31233,69.0,83.0,5.32099,6.67901,2.89545,1.79365,2.25522
42,44,0,0,5790,5873,46,59,1.0,1.0,1.0,1.0,-0.0,0.33333,0.0026,0.00806,0.00043,0.00806,73,0.0,73.0,88.0,0.28395,0.71605,1.34376,1.34376,3.52174
43,44,59,1,5813,5873,127,59,75.0,56.0,0.74667,15.0,1.74926,25.0,0.19531,0.6,0.0279,0.448,39.33333,3.76416,25.0,40.0,8.91358,66.08642,22.13534,61.48222,8.41413
44,45,36,1,5873,5896,59,134,73.0,37.0,0.50685,16.0,2.83518,14.6,0.1901,0.584,0.03168,0.296,39.84932,3.69995,31.0,43.0,19.69136,53.30864,12.01323,41.26217,3.70721
43,45,44,1,5813,5896,127,134,7.0,3.0,0.42857,4.0,1.84237,1.4,0.01094,0.03226,0.0026,0.01382,73,1.06904,71.0,85.0,4.24691,2.75309,1.33593,1.1547,1.64826
45,46,44,1,5896,5984,134,44,61.0,36.0,0.59016,18.0,2.4919,20.33333,0.15885,0.5,0.02383,0.29508,38.86885,3.51799,27.0,41.0,11.23457,49.76543,14.84737,39.46381,5.42967
44,46,0,0,5873,5984,59,44,2.0,2.0,1.0,1.0,-0.0,0.66667,0.00521,0.01639,0.00087,0.01639,74,0.0,74.0,88.0,1.07407,0.92593,0.89343,1.19849,1.86207
46,47,19,1,5984,6009,44,130,75.0,22.0,0.29333,18.0,3.58829,12.5,0.19531,0.61475,0.03255,0.18033,39.94667,4.67017,31.0,43.0,23.18519,51.81481,10.7609,23.22203,3.23482
45,47,21,1,5896,6009,134,130,4.0,3.0,0.75,2.0,0.81128,0.66667,0.00625,0.01843,0.00156,0.01382,72.75,0.43301,72.0,86.0,1.97531,2.02469,1.44059,1.82828,2.025
47,48,49,1,6009,6090,130,155,108.0,49.0,0.4537,21.0,3.24869,18.0,0.16875,0.50467,0.04018,0.22897,37.92593,4.82989,26.0,40.0,28.32099,79.67901,14.97234,49.61244,3.81343
46,48,0,0,5984,6090,44,155,1.0,1.0,1.0,1.0,-0.0,0.16667,0.0026,0.0082,0.00043,0.0082,74,0.0,74.0,88.0,0.90123,0.09877,0.10404,0.10404,1.10959
48,49,70,1,6090,6175,155,118,108.0,47.0,0.43519,21.0,3.04541,18.0,0.16875,0.50467,0.04018,0.21963,38.94444,4.35004,25.0,40.0,20.95062,87.04938,19.01811,44.17104,5.15498
47,49,0,0,6009,6175,130,118,3.0,1.0,0.33333,3.0,1.58496,0.5,0.00391,0.01255,0.00112,0.00418,73,0.8165,72.0,85.0,1.87654,1.12346,0.82012,0.57339,1.59868
48,50,1,1,6090,6244,155,134,6.0,2.0,0.33333,4.0,1.9183,1.0,0.00937,0.02804,0.00223,0.00935,72.66667,1.37437,70.0,85.0,2.76543,3.23457,1.94507,1.57387,2.16964
49,50,49,1,6175,6244,118,134,103.0,47.0,0.45631,25.0,3.37383,17.16667,0.13411,0.40078,0.03832,0.18288,38.48544,5.06437,25.0,40.0,26.53086,76.46914,14.84604,49.41716,3.88227
50,51,62,1,6244,6316,134,126,93.0,51.0,0.54839,15.0,2.57026,23.25,0.18164,0.51099,0.0346,0.28022,38.95699,3.70676,28.0,40.0,21.91358,71.08642,15.18553,51.02954,4.24394
49,51,0,0,6175,6316,118,126,5.0,4.0,0.8,2.0,0.72193,1.25,0.00977,0.02747,0.00186,0.02198,73.2,0.4,73.0,85.0,2.67901,2.32099,1.41803,1.24399,1.86636
51,52,68,1,6316,6374,126,112,104.0,60.0,0.57692,18.0,2.55484,20.8,0.20312,0.57143,0.04276,0.32967,39.11538,3.21447,27.0,42.0,16.61728,87.38272,21.43609,62.73401,6.25854
50,52,4,1,6244,6374,134,112,6.0,3.0,0.5,3.0,1.45915,1.2,0.00937,0.02727,0.00223,0.01364,72.83333,0.68718,72.0,85.0,2.55556,3.44444,2.15465,1.51732,2.34783
52,53,51,1,6374,6423,112,51,66.0,37.0,0.56061,12.0,2.19037,22.0,0.17188,0.56897,0.02578,0.31897,38.63636,3.90662,28.0,41.0,8.93827,57.06173,19.08614,42.87885,7.38398
51,53,19,1,6316,6423,126,51,1.0,1.0,1.0,1.0,-0.0,0.33333,0.0026,0.00862,0.00041,0.00862,73,0.0,73.0,87.0,0.2716,0.7284,1.39765,1.39765,3.68182
53,54,29,1,6423,6445,51,54,56.0,31.0,0.55357,15.0,2.59584,18.66667,0.14583,0.5,0.02431,0.27679,39.92857,4.13546,28.0,43.0,11.87654,44.12346,12.80338,33.42478,4.71518
52,54,41,1,6374,6445,112,54,2.0,1.0,0.5,2.0,1.0,0.66667,0.00521,0.01786,0.00078,0.00893,71.5,0.5,71.0,86.0,0.74074,1.25926,1.46313,1.03459,2.7
54,55,23,1,6445,6476,54,114,64.0,25.0,0.39062,16.0,3.29093,12.8,0.16667,0.57143,0.02778,0.22321,38.92188,3.92231,30.0,43.0,21.75309,42.24691,9.05805,25.86292,2.94211
53,55,0,0,6423,6476,51,114,2.0,1.0,0.5,2.0,1.0,0.4,0.00521,0.01724,0.00087,0.00862,73.5,0.5,73.0,88.0,0.76543,1.23457,1.41111,0.99781,2.6129
55,56,48,1,6476,6542,114,66,60.0,47.0,0.78333,11.0,1.4558,20.0,0.15625,0.47619,0.02344,0.37302,39.18333,2.5916,28.0,41.0,7.46914,52.53086,19.22115,50.98713,8.03306
55,57,17,1,6476,6573,114,113,8.0,3.0,0.375,4.0,1.81128,1.6,0.0125,0.03846,0.00313,0.01442,73,1.0,71.0,86.0,3.44444,4.55556,2.45461,2.29749,2.32258
56,57,35,1,6542,6573,66,113,81.0,36.0,0.44444,19.0,3.13561,16.2,0.21094,0.64286,0.03516,0.28571,39.83951,3.8344,28.0,43.0,27.66667,53.33333,10.13959,33.49296,2.92771
57,58,61,1,6573,6625,113,88,87.0,46.0,0.52874,16.0,2.57057,17.4,0.13594,0.39189,0.03398,0.20721,39.25287,3.97758,26.0,41.0,13.91358,73.08642,19.59374,48.94938,6.25288
56,58,0,0,6542,6625,66,88,3.0,2.0,0.66667,2.0,0.9183,0.6,0.00781,0.02381,0.0013,0.01587,73.66667,0.4714,73.0,88.0,1.55556,1.44444,1.15813,1.03459,1.92857
58,59,27,1,6625,6686,88,82,67.0,29.0,0.43284,21.0,3.36242,16.75,0.13086,0.41104,0.02617,0.17791,38.25373,4.44651,26.0,41.0,19.16049,47.83951,10.92907,29.34861,3.49678
58,60,0,0,6625,6738,88,54,4.0,3.0,0.75,2.0,0.81128,1.33333,0.01042,0.03448,0.00156,0.02586,73.25,0.43301,73.0,86.0,1.76543,2.23457,1.68178,1.79365,2.26573
59,60,30,1,6686,6738,82,54,53.0,19.0,0.35849,18.0,3.10874,17.66667,0.13802,0.4569,0.02179,0.16379,39.33962,3.48551,29.0,42.0,12.97531,40.02469,11.11141,17.26038,4.08468
59,61,0,0,6686,6771,82,96,4.0,2.0,0.5,3.0,1.5,1.0,0.00781,0.02454,0.00164,0.01227,73.25,0.82916,72.0,87.0,2.34568,1.65432,1.08015,1.1129,1.70526
60,61,21,1,6738,6771,54,96,48.0,22.0,0.45833,15.0,2.96794,12.0,0.125,0.41379,0.02083,0.18966,39,4.32049,28.0,43.0,11.77778,36.22222,10.55464,24.92394,4.07547
61,62,32,1,6771,6835,96,144,84.0,36.0,0.42857,22.0,3.38462,14.0,0.16406,0.50602,0.03454,0.21687,38.44048,4.88036,28.0,42.0,25.17284,58.82716,11.72497,36.00682,3.33693
62,63,56,1,6835,6923,144,120,121.0,41.0,0.33884,21.0,3.49743,24.2,0.18906,0.56019,0.04501,0.18981,37.69421,4.85465,27.0,40.0,30.55556,90.44444,16.36202,41.64876,3.96
61,63,0,0,6771,6923,96,120,2.0,2.0,1.0,1.0,-0.0,0.4,0.00391,0.01205,0.00082,0.01205,74,0.0,74.0,87.0,0.7284,1.2716,1.48994,1.48994,2.74576
63,64,65,1,6923,6978,120,106,92.0,55.0,0.59783,16.0,2.35467,23.0,0.17969,0.51977,0.03594,0.31073,38.96739,3.88266,28.0,41.0,13.82716,78.17284,21.02274,57.15245,6.65357
62,64,1,1,6835,6978,144,106,3.0,3.0,1.0,1.0,-0.0,0.75,0.00586,0.01695,0.00112,0.01695,74,0.0,74.0,85.0,1.18519,1.81481,1.66701,2.01637,2.53125
64,65,43,1,6978,7040,106,43,54.0,44.0,0.81481,8.0,1.19535,18.0,0.14062,0.46957,0.0222,0.38261,40.03704,2.13405,29.0,42.0,5.0,49.0,21.91347,50.14549,10.8
63,65,3,1,6923,7040,120,43,2.0,1.0,0.5,2.0,1.0,0.66667,0.00521,0.01739,0.00078,0.0087,73.5,0.5,73.0,86.0,1.16049,0.83951,0.7793,0.74726,1.7234
65,66,24,1,7040,7059,43,111,76.0,29.0,0.38158,17.0,3.32372,15.2,0.19792,0.66087,0.03299,0.25217,40.34211,4.01822,30.0,43.0,26.64198,49.35802,9.56257,24.57727,2.85264
64,66,25,1,6978,7059,106,111,1.0,1.0,1.0,1.0,-0.0,0.2,0.00195,0.00565,0.00041,0.00565,74,0.0,74.0,87.0,0.81481,0.18519,0.20515,0.20515,1.22727
66,67,45,1,7059,7125,111,103,66.0,44.0,0.66667,15.0,2.16235,16.5,0.12891,0.36667,0.02578,0.24444,39.10606,3.87349,26.0,41.0,14.03704,51.96296,13.86935,49.41716,4.70185
66,68,0,0,7059,7189,111,139,8.0,3.0,0.375,4.0,1.90564,1.33333,0.0125,0.0367,0.00313,0.01376,72.75,1.19896,71.0,86.0,2.87654,5.12346,3.02084,2.74416,2.78112
67,68,39,1,7125,7189,103,139,95.0,40.0,0.42105,21.0,3.34483,15.83333,0.18555,0.52778,0.03906,0.22222,39.15789,4.64376,27.0,42.0,29.45679,65.54321,12.07633,44.07314,3.22506
68,69,45,1,7189,7283,139,134,87.0,31.0,0.35632,18.0,3.3451,17.4,0.13594,0.38839,0.03237,0.13839,37.94253,4.69863,28.0,40.0,21.54321,65.45679,14.10261,33.41514,4.0384
67,69,0,0,7125,7283,103,134,5.0,3.0,0.6,2.0,0.97095,1.0,0.00977,0.02778,0.00206,0.01667,73.6,0.4899,73.0,87.0,3.16049,1.83951,1.03472,0.80373,1.58203
69,70,50,1,7283,7367,134,122,88.0,40.0,0.45455,16.0,2.98806,14.66667,0.1375,0.39286,0.03438,0.17857,38.54545,3.86684,28.0,41.0,19.77778,68.22222,15.34042,44.07314,4.44944
68,70,0,0,7189,7367,139,122,2.0,1.0,0.5,2.0,1.0,0.33333,0.0026,0.00752,0.00074,0.00376,73.5,0.5,73.0,85.0,1.25926,0.74074,0.6601,0.69411,1.58824
70,71,52,1,7367,7437,122,137,140.0,59.0,0.42143,24.0,3.48724,20.0,0.18229,0.52632,0.05208,0.2218,38.5,5.17066,25.0,40.0,43.85185,96.14815,14.51934,53.15086,3.19257
69,71,0,0,7283,7437,134,137,5.0,4.0,0.8,2.0,0.72193,0.71429,0.00781,0.02232,0.00195,0.01786,73.8,0.4,73.0,86.0,3.18519,1.81481,1.01687,1.75991,1.56977
71,72,81,1,7437,7493,137,87,94.0,75.0,0.79787,12.0,1.38527,23.5,0.18359,0.56287,0.03338,0.4491,40.10638,2.94441,27.0,39.0,9.07407,84.92593,28.19286,64.8839,10.35918
72,73,36,1,7493,7544,87,111,75.0,24.0,0.32,17.0,3.29144,15.0,0.14648,0.4491,0.03084,0.14371,38.89333,4.1907,29.0,42.0,20.44444,54.55556,12.06567,24.92394,3.66848
71,73,30,1,7437,7544,137,111,7.0,3.0,0.42857,4.0,1.84237,1.4,0.01094,0.03241,0.00249,0.01389,72.71429,1.38505,70.0,84.0,3.96296,3.03704,1.5256,1.6031,1.76636
73,74,43,1,7544,7612,111,125,93.0,43.0,0.46237,21.0,3.22386,18.6,0.14531,0.44076,0.03633,0.20379,37.76344,4.82466,26.0,41.0,27.11111,65.88889,12.65431,43.92411,3.43033
72,74,0,0,7493,7612,87,125,4.0,2.0,0.5,3.0,1.5,0.8,0.00781,0.02395,0.00164,0.01198,73.25,0.82916,72.0,87.0,2.91358,1.08642,0.63648,0.86394,1.37288
74,75,70,1,7612,7667,125,128,104.0,55.0,0.52885,17.0,2.61541,17.33333,0.1625,0.49289,0.04063,0.26066,39.13462,3.63492,27.0,41.0,20.11111,83.88889,18.70624,56.03614,5.17127
73,75,0,0,7544,7667,111,128,2.0,2.0,1.0,1.0,-0.0,0.33333,0.00313,0.00926,0.00078,0.00926,74,0.0,74.0,86.0,0.7284,1.2716,1.48994,1.48994,2.74576
75,76,40,1,7667,7755,128,73,77.0,42.0,0.54545,19.0,2.81878,19.25,0.15039,0.44253,0.02865,0.24138,38.12987,4.84393,26.0,40.0,18.66667,58.33333,13.50154,44.47382,4.125
74,76,0,0,7612,7755,125,73,3.0,2.0,0.66667,2.0,0.9183,0.75,0.00586,0.01724,0.00117,0.01149,73.66667,0.4714,73.0,86.0,1.81481,1.18519,0.87977,0.66865,1.65306
76,77,44,1,7755,7784,73,160,119.0,36.0,0.30252,21.0,3.66482,17.0,0.23242,0.68391,0.04893,0.2069,39.69748,4.73775,29.0,42.0,38.85185,80.14815,12.85842,36.72008,3.06292
75,77,11,1,7667,7784,128,160,8.0,4.0,0.5,3.0,1.5,1.14286,0.01042,0.03053,0.00298,0.01527,73.25,0.82916,72.0,85.0,4.48148,3.51852,1.66207,2.55344,1.78512
77,78,61,1,7784,7883,160,62,73.0,32.0,0.43836,13.0,2.04076,24.33333,0.1901,0.5748,0.02592,0.25197,38.72603,2.96676,27.0,39.0,7.50617,65.49383,23.90513,33.17579,9.72533
