parent,child,true_overlap,label,parent_true_start,child_true_start,parent_true_m,child_true_m,mass,max_cell,peak_frac,n_dist,dist_entropy,mass_per_child_batch,mass_over_min_read_mass,mass_over_min_miss_mass,mass_over_evict_writes,max_cell_over_min_miss,alpha_mean,alpha_sd,alpha_min,gap,exp_mass,excess_mass,poisson_z_total,poisson_z_max_cell,obs_over_exp
7,8,0,0,7367,7612,122,125,49.0,6.0,0.12245,18.0,4.02748,12.25,0.0957,0.27684,0.02015,0.0339,35.32653,5.47867,27.0,42.0,22.76543,26.23457,5.4984,3.69504,2.15239
6,8,0,0,4725,7612,138,125,7.0,4.0,0.57143,2.0,0.98523,1.75,0.01367,0.03955,0.0026,0.0226,73.42857,0.49487,73.0,86.0,3.23457,3.76543,2.09366,1.72701,2.16412
7,9,0,0,7367,4602,122,77,3.0,1.0,0.33333,3.0,1.58496,1.0,0.00781,0.02174,0.00123,0.00725,73,0.8165,72.0,87.0,2.1358,0.8642,0.59133,0.46676,1.40462
8,9,0,0,7612,4602,125,77,34.0,3.0,0.08824,18.0,3.99087,11.33333,0.08854,0.24638,0.01398,0.02174,34.29412,5.4747,27.0,42.0,16.32099,17.67901,4.37608,3.38886,2.08321
9,10,0,0,4602,6476,77,114,47.0,5.0,0.10638,17.0,3.87175,11.75,0.1224,0.34058,0.0204,0.03623,36.3617,4.66506,29.0,43.0,20.40741,26.59259,5.88663,3.62957,2.30309
8,10,0,0,7612,6476,125,114,5.0,2.0,0.4,3.0,1.52193,1.25,0.00977,0.02825,0.00206,0.0113,73.2,0.74833,72.0,87.0,2.7037,2.2963,1.39652,1.6031,1.84932
10,11,0,0,6476,4835,114,83,43.0,3.0,0.06977,21.0,4.29768,10.75,0.08398,0.26708,0.01768,0.01863,35.81395,5.85585,26.0,41.0,21.44444,21.55556,4.65481,2.55411,2.00518
9,11,0,0,4602,4835,77,83,6.0,3.0,0.5,3.0,1.45915,1.5,0.01562,0.04348,0.0026,0.02174,73.33333,0.74536,72.0,87.0,2.58025,3.41975,2.12894,1.72701,2.32536
11,12,0,0,4835,6445,83,54,24.0,3.0,0.125,14.0,3.68872,8.0,0.0625,0.24242,0.00987,0.0303,36.16667,5.22547,29.0,42.0,10.39506,13.60494,4.21971,3.33338,2.30879
10,12,23,1,6476,6445,114,54,4.0,2.0,0.5,2.0,1.0,1.33333,0.01042,0.0404,0.00164,0.0202,73.5,0.5,73.0,86.0,1.65432,2.34568,1.82372,1.93793,2.41791
12,13,0,0,6445,5146,54,40,30.0,5.0,0.16667,13.0,3.48592,10.0,0.07812,0.30303,0.01302,0.05051,36.1,4.73533,29.0,43.0,10.79012,19.20988,5.84805,4.36508,2.78032
14,15,0,0,4805,6374,66,112,31.0,4.0,0.12903,14.0,3.63099,7.75,0.08073,0.23846,0.01345,0.03077,36.96774,4.96103,29.0,44.0,12.96296,18.03704,5.00972,2.73737,2.39143
15,16,0,0,6374,6542,112,66,26.0,3.0,0.11538,18.0,4.05602,8.66667,0.06771,0.22807,0.01069,0.02632,36.84615,5.93356,27.0,41.0,12.2963,13.7037,3.90797,4.72858,2.11446
14,16,0,0,4805,6542,66,66,1.0,1.0,1.0,1.0,-0.0,0.33333,0.0026,0.00877,0.00043,0.00877,74,0.0,74.0,88.0,0.32099,0.67901,1.19849,1.19849,3.11538
16,17,0,0,6542,5684,66,62,17.0,3.0,0.17647,10.0,3.21953,8.5,0.06641,0.19767,0.00738,0.03488,37.58824,4.6786,29.0,44.0,7.16049,9.83951,3.67707,2.28332,2.37414
15,17,0,0,6374,5684,112,62,4.0,2.0,0.5,2.0,1.0,2.0,0.01562,0.04651,0.00164,0.02326,72.5,0.5,72.0,87.0,1.33333,2.66667,2.3094,1.63299,3.0
17,18,0,0,5684,5171,62,114,48.0,5.0,0.10417,18.0,3.93718,8.0,0.1875,0.55814,0.02206,0.05814,38.9375,5.24963,29.0,43.0,22.09877,25.90123,5.50981,2.69908,2.17207
18,19,0,0,5171,4351,114,158,7.0,4.0,0.57143,3.0,1.37878,1.0,0.00911,0.02724,0.0026,0.01556,72.28571,1.48461,70.0,85.0,3.06173,3.93827,2.25072,3.31646,2.28629
19,20,0,0,4351,4903,158,40,24.0,3.0,0.125,16.0,3.85539,12.0,0.09375,0.27273,0.00852,0.03409,36.20833,7.46089,25.0,40.0,11.45679,12.54321,3.70576,2.33333,2.09483
20,21,0,0,4903,6316,40,126,40.0,4.0,0.1,18.0,3.99644,8.0,0.15625,0.45455,0.01838,0.04545,39.75,5.28559,30.0,44.0,22.55556,17.44444,3.67308,2.01637,1.7734
19,21,0,0,4351,6316,158,126,11.0,3.0,0.27273,4.0,1.98083,2.2,0.01719,0.04762,0.00391,0.01299,72.63636,1.06794,71.0,85.0,5.54321,5.45679,2.3177,2.66164,1.98441
21,22,0,0,6316,6738,126,54,29.0,5.0,0.17241,17.0,3.85386,9.66667,0.07552,0.23387,0.01133,0.04032,35.10345,4.99893,26.0,40.0,12.60494,16.39506,4.61788,2.96353,2.30069
20,22,0,0,4903,6738,40,54,1.0,1.0,1.0,1.0,-0.0,0.33333,0.00391,0.01136,0.00046,0.01136,74,0.0,74.0,88.0,0.32099,0.67901,1.19849,1.19849,3.11538
22,23,0,0,6738,5709,54,132,49.0,7.0,0.14286,19.0,3.94144,8.16667,0.1276,0.39516,0.02127,0.05645,37.57143,4.89898,29.0,43.0,23.83951,25.16049,5.15312,3.22734,2.05541
21,23,0,0,6316,5709,126,132,9.0,4.0,0.44444,4.0,1.75272,1.5,0.01406,0.03896,0.00352,0.01732,73.11111,0.99381,71.0,85.0,4.7284,4.2716,1.96442,1.66359,1.90339
23,24,0,0,5709,4505,132,153,76.0,8.0,0.10526,21.0,4.13952,10.85714,0.09896,0.28897,0.02827,0.03042,37.85526,6.11233,27.0,40.0,32.51852,43.48148,7.62498,2.94299,2.33713
22,24,0,0,6738,4505,54,153,2.0,1.0,0.5,2.0,1.0,0.28571,0.00521,0.01613,0.00087,0.00806,73.5,0.5,73.0,88.0,0.71605,1.28395,1.51732,1.07291,2.7931
24,25,0,0,4505,7189,153,139,74.0,6.0,0.08108,23.0,4.33543,12.33333,0.09635,0.28244,0.02628,0.0229,36.04054,6.67881,25.0,39.0,33.34568,40.65432,7.04023,3.88083,2.21918
23,25,0,0,5709,7189,132,139,6.0,4.0,0.66667,3.0,1.25163,1.0,0.00781,0.0229,0.00223,0.01527,72.5,0.76376,72.0,85.0,2.38272,3.61728,2.3434,1.6031,2.51813
25,26,0,0,7189,5631,139,129,114.0,26.0,0.22807,24.0,3.87831,22.8,0.17813,0.48101,0.04241,0.1097,40.69298,6.37171,26.0,41.0,39.67901,74.32099,11.79862,21.49393,2.87306
24,26,0,0,4505,5631,153,129,6.0,3.0,0.5,3.0,1.45915,1.2,0.00937,0.02532,0.00213,0.01266,73.16667,0.68718,72.0,85.0,3.49383,2.50617,1.34079,1.75991,1.71731
25,27,0,0,7189,3865,139,87,7.0,2.0,0.28571,4.0,1.95021,2.33333,0.01823,0.05147,0.0026,0.01471,72.71429,1.03016,71.0,86.0,3.92593,3.07407,1.55147,1.54529,1.78302
26,27,0,0,5631,3865,129,87,28.0,4.0,0.14286,14.0,3.65505,9.33333,0.07292,0.20588,0.01094,0.02941,38.14286,6.23764,26.0,41.0,12.02469,15.97531,4.60694,1.97657,2.32854
27,28,0,0,3865,5056,87,134,49.0,6.0,0.12245,17.0,3.77178,8.16667,0.1276,0.36029,0.02127,0.04412,37.16327,4.97482,28.0,42.0,19.76543,29.23457,6.57572,3.27957,2.47908
26,28,0,0,5631,5056,129,134,6.0,2.0,0.33333,4.0,1.9183,1.0,0.00937,0.02532,0.00234,0.00844,72.33333,1.10554,71.0,85.0,3.1358,2.8642,1.61744,1.24444,1.91339
28,29,0,0,5056,4446,134,89,39.0,4.0,0.10256,20.0,4.11848,9.75,0.07617,0.23494,0.01451,0.0241,36.53846,6.15545,26.0,40.0,19.54321,19.45679,4.40122,6.08668,1.99558
27,29,0,0,3865,4446,87,89,4.0,4.0,1.0,1.0,-0.0,1.0,0.01042,0.02941,0.00174,0.02941,74,0.0,74.0,87.0,1.11111,2.88889,2.74064,2.58919,3.6
29,30,0,0,4446,6835,89,144,73.0,7.0,0.09589,23.0,4.20759,10.42857,0.14258,0.43976,0.03002,0.04217,36.83562,5.34563,28.0,42.0,34.93827,38.06173,6.43929,3.90649,2.0894
28,30,0,0,5056,6835,134,144,9.0,4.0,0.44444,3.0,1.53049,1.28571,0.01172,0.03629,0.00335,0.01613,72.44444,1.34256,71.0,85.0,2.76543,6.23457,3.74908,3.65366,3.25446
30,31,0,0,6835,4041,144,159,97.0,9.0,0.09278,26.0,4.51467,16.16667,0.1263,0.34397,0.03445,0.03191,38.02062,6.11737,25.0,40.0,42.22222,54.77778,8.43012,2.94299,2.29737
33,34,0,0,5329,6686,57,82,45.0,4.0,0.08889,18.0,3.99164,11.25,0.11719,0.36585,0.01953,0.03252,38.35556,4.97619,29.0,44.0,21.80247,23.19753,4.96808,2.23505,2.06399
34,35,0,0,6686,3957,82,99,44.0,7.0,0.15909,16.0,3.6826,11.0,0.08594,0.25882,0.01809,0.04118,36.04545,4.32726,28.0,42.0,18.93827,25.06173,5.75892,3.33338,2.32334
35,36,0,0,3957,7755,99,73,23.0,3.0,0.13043,11.0,3.3488,11.5,0.08984,0.23958,0.00946,0.03125,36.47826,5.96999,27.0,42.0,8.1358,14.8642,5.21124,3.50523,2.82701
34,36,0,0,6686,7755,82,73,8.0,5.0,0.625,3.0,1.29879,4.0,0.03125,0.08333,0.00329,0.05208,72.625,0.85696,72.0,87.0,2.54321,5.45679,3.42173,5.24378,3.14563
36,37,0,0,7755,4875,73,65,41.0,7.0,0.17073,13.0,3.45779,13.66667,0.16016,0.42708,0.01884,0.07292,37.02439,3.72525,31.0,43.0,13.45679,27.54321,7.50834,5.68767,3.04679
35,37,0,0,3957,4875,99,65,6.0,3.0,0.5,3.0,1.45915,2.0,0.01562,0.04762,0.00247,0.02381,72.66667,0.74536,72.0,86.0,2.65432,3.34568,2.05356,2.38909,2.26047
37,38,0,0,4875,5243,65,149,53.0,7.0,0.13208,19.0,3.95141,8.83333,0.13802,0.42063,0.023,0.05556,40.43396,4.89324,30.0,44.0,23.08642,29.91358,6.22573,5.24378,2.29572
36,38,0,0,7755,5243,73,149,1.0,1.0,1.0,1.0,-0.0,0.16667,0.00391,0.01042,0.00046,0.01042,74,0.0,74.0,89.0,0.67901,0.32099,0.38954,0.38954,1.47273
38,39,0,0,5243,5813,149,127,61.0,8.0,0.13115,22.0,4.11212,10.16667,0.07943,0.23194,0.02269,0.03042,35.67213,5.78217,24.0,39.0,25.81481,35.18519,6.92509,4.30549,2.36298
37,39,0,0,4875,5813,65,127,5.0,4.0,0.8,2.0,0.72193,0.83333,0.01302,0.03968,0.00217,0.03175,73.8,0.4,73.0,88.0,1.01235,3.98765,3.96326,4.13608,4.93902
39,40,0,0,5813,5568,127,121,55.0,5.0,0.09091,21.0,4.22001,11.0,0.08594,0.24444,0.02046,0.02222,37.81818,6.0305,27.0,41.0,27.12346,27.87654,5.35262,2.73737,2.02777
38,40,0,0,5243,5568,149,121,40.0,14.0,0.35,5.0,2.12113,8.0,0.0625,0.17778,0.01488,0.06222,72.4,1.11355,70.0,85.0,6.23457,33.76543,13.52288,13.8587,6.41584
39,41,0,0,5813,6978,127,106,6.0,2.0,0.33333,3.0,1.58496,1.2,0.00937,0.02765,0.00223,0.00922,73,0.8165,72.0,85.0,3.45679,2.54321,1.36787,1.34376,1.73571
40,41,0,0,5568,6978,121,106,40.0,3.0,0.075,22.0,4.34644,8.0,0.0625,0.18433,0.01562,0.01382,35.425,6.51877,26.0,40.0,20.8642,19.1358,4.18934,3.22039,1.91716
41,42,0,0,6978,6423,106,51,23.0,4.0,0.17391,13.0,3.48008,11.5,0.08984,0.25556,0.00898,0.04444,36.65217,5.95351,28.0,42.0,8.76543,14.23457,4.80792,4.19107,2.62394
40,42,0,0,5568,6423,121,51,2.0,1.0,0.5,2.0,1.0,1.0,0.00781,0.02222,0.00078,0.01111,72,1.0,71.0,86.0,1.11111,0.88889,0.84327,0.77506,1.8
42,43,0,0,6423,5790,51,46,16.0,2.0,0.125,11.0,3.375,5.33333,0.0625,0.17778,0.00735,0.02222,36.6875,5.03387,30.0,43.0,6.39506,9.60494,3.79815,2.96353,2.50193
41,43,0,0,6978,5790,106,46,3.0,2.0,0.66667,2.0,0.9183,1.0,0.00781,0.02752,0.00117,0.01835,73.33333,0.4714,73.0,86.0,1.25926,1.74074,1.55123,1.19849,2.38235
43,44,0,0,5790,4291,46,70,22.0,4.0,0.18182,11.0,3.26558,11.0,0.08594,0.22917,0.00955,0.04167,36.5,3.58976,31.0,44.0,8.74074,13.25926,4.48482,2.73737,2.51695
44,45,0,0,4291,7437,70,137,77.0,7.0,0.09091,20.0,4.13394,12.83333,0.30078,0.80208,0.03539,0.07292,38.44156,4.93988,29.0,43.0,34.25926,42.74074,7.30219,5.63222,2.24757
45,46,0,0,7437,4920,137,47,34.0,4.0,0.11765,20.0,4.1607,11.33333,0.08854,0.29565,0.01265,0.03478,35,5.87617,25.0,40.0,15.20988,18.79012,4.818,3.33338,2.23539
44,46,0,0,4291,4920,70,47,1.0,1.0,1.0,1.0,-0.0,0.33333,0.00391,0.01042,0.00046,0.01042,73,0.0,73.0,88.0,0.38272,0.61728,0.99781,0.99781,2.6129
46,47,0,0,4920,6244,47,134,41.0,4.0,0.09756,19.0,4.07635,8.2,0.10677,0.35652,0.0178,0.03478,39.34146,5.22942,29.0,44.0,21.87654,19.12346,4.08862,2.33333,1.87415
45,47,0,0,7437,6244,137,134,7.0,3.0,0.42857,3.0,1.44882,1.4,0.01094,0.02823,0.0026,0.0121,73,0.92582,72.0,86.0,4.17284,2.82716,1.384,1.51732,1.67751
47,48,1,1,6244,6090,134,155,52.0,7.0,0.13462,19.0,3.97929,13.0,0.10156,0.27807,0.02031,0.03743,37.28846,5.66479,27.0,41.0,27.8642,24.1358,4.57234,2.77655,1.86619
46,48,0,0,4920,6090,47,155,2.0,2.0,1.0,1.0,-0.0,0.5,0.00521,0.01739,0.00087,0.01739,74,0.0,74.0,89.0,0.79012,1.20988,1.36111,1.36111,2.53125
48,49,0,0,6090,7059,155,111,50.0,7.0,0.14,19.0,3.93334,10.0,0.09766,0.26738,0.02056,0.03743,37.22,5.2088,27.0,41.0,22.28395,27.71605,5.87131,3.74152,2.24377
47,49,0,0,6244,7059,134,111,10.0,3.0,0.3,4.0,1.97095,2.0,0.01562,0.04566,0.00391,0.0137,72.5,1.0247,71.0,85.0,4.90123,5.09877,2.3031,2.58919,2.0403
49,50,0,0,7059,7283,111,134,66.0,6.0,0.09091,21.0,4.24185,13.2,0.10312,0.30137,0.02578,0.0274,37.21212,5.38661,27.0,42.0,29.40741,36.59259,6.74784,3.56635,2.24433
48,50,0,0,6090,7283,155,134,2.0,2.0,1.0,1.0,-0.0,0.4,0.00391,0.0107,0.00082,0.0107,74,0.0,74.0,87.0,0.53086,1.46914,2.01637,2.01637,3.76744
50,51,0,0,7283,4227,134,94,38.0,4.0,0.10526,19.0,4.11583,12.66667,0.09896,0.27143,0.01484,0.02857,36.31579,5.7542,27.0,41.0,21.4321,16.5679,3.57878,1.72701,1.77304
49,51,0,0,7059,4227,111,94,5.0,2.0,0.4,3.0,1.52193,1.66667,0.01302,0.03571,0.00195,0.01429,73.2,0.74833,72.0,87.0,3.35802,1.64198,0.89603,0.46676,1.48897
51,52,0,0,4227,5111,94,54,20.0,2.0,0.1,14.0,3.72193,10.0,0.07812,0.22727,0.00868,0.02273,35.85,4.80911,28.0,43.0,8.83951,11.16049,3.75379,1.97657,2.26257
50,52,0,0,7283,5111,134,54,8.0,4.0,0.5,3.0,1.40564,4.0,0.03125,0.09091,0.00313,0.04545,72.625,1.11102,71.0,86.0,2.97531,5.02469,2.91302,1.97657,2.6888
52,53,0,0,5111,7544,54,111,26.0,4.0,0.15385,12.0,3.43046,6.5,0.10156,0.29545,0.01195,0.04545,35.88462,4.20921,29.0,43.0,11.95062,14.04938,4.06408,3.04444,2.17562
51,53,0,0,4227,7544,94,111,7.0,5.0,0.71429,2.0,0.86312,1.75,0.01823,0.05,0.00304,0.03571,73.71429,0.45175,73.0,87.0,2.09877,4.90123,3.38317,3.74152,3.33529
53,54,0,0,7544,7667,111,128,3.0,3.0,1.0,1.0,-0.0,0.6,0.00586,0.01734,0.00123,0.01734,74,0.0,74.0,88.0,0.71605,2.28395,2.69908,2.69908,4.18966
54,55,0,0,7667,7125,128,103,4.0,3.0,0.75,2.0,0.81128,1.0,0.00781,0.02339,0.00156,0.01754,73.25,1.29904,71.0,85.0,1.79012,2.20988,1.65168,1.82828,2.23448
55,56,0,0,7125,7040,103,43,16.0,2.0,0.125,12.0,3.5,5.33333,0.04167,0.15238,0.00658,0.01905,36.625,5.17053,28.0,42.0,7.23457,8.76543,3.25887,1.07291,2.2116
56,57,0,0,7040,6009,43,130,53.0,6.0,0.11321,22.0,4.23199,10.6,0.13802,0.50476,0.023,0.05714,37.84906,6.28684,29.0,44.0,22.62963,30.37037,6.38427,4.19107,2.34206
55,57,0,0,7125,6009,103,130,1.0,1.0,1.0,1.0,-0.0,0.2,0.00195,0.00585,0.00041,0.00585,73,0.0,73.0,88.0,0.64198,0.35802,0.44684,0.44684,1.55769
57,58,0,0,6009,4329,130,56,31.0,6.0,0.19355,16.0,3.6955,15.5,0.12109,0.33333,0.01211,0.06452,33.48387,4.96355,27.0,41.0,14.34568,16.65432,4.3971,4.89385,2.16093
56,58,0,0,7040,4329,43,56,1.0,1.0,1.0,1.0,-0.0,0.5,0.00391,0.01075,0.00043,0.01075,74,0.0,74.0,89.0,0.75309,0.24691,0.28453,0.28453,1.32787
58,59,0,0,4329,4639,56,68,18.0,3.0,0.16667,11.0,3.30827,9.0,0.07031,0.19355,0.00827,0.03226,37.66667,4.47214,31.0,44.0,8.11111,9.88889,3.47222,2.73737,2.21918
57,59,0,0,6009,4639,130,68,5.0,3.0,0.6,2.0,0.97095,2.5,0.01953,0.05,0.00195,0.03,73.4,0.4899,73.0,86.0,1.93827,3.06173,2.19917,1.54529,2.57962
59,60,0,0,4639,5383,68,113,52.0,6.0,0.11538,17.0,3.90459,10.4,0.20312,0.52,0.0239,0.06,37.92308,4.29152,30.0,43.0,23.2963,28.7037,5.94695,3.27957,2.23211
60,61,0,0,5383,6771,113,96,46.0,4.0,0.08696,20.0,4.1913,15.33333,0.11979,0.31724,0.01797,0.02759,37.45652,6.18099,27.0,42.0,26.80247,19.19753,3.70816,1.90036,1.71626
59,61,0,0,4639,6771,68,96,1.0,1.0,1.0,1.0,-0.0,0.33333,0.00391,0.01,0.00046,0.01,74,0.0,74.0,89.0,0.7284,0.2716,0.31824,0.31824,1.37288
61,62,0,0,6771,7883,96,62,22.0,3.0,0.13636,12.0,3.4474,11.0,0.08594,0.2268,0.00955,0.03093,35.63636,4.01752,29.0,43.0,10.14815,11.85185,3.72043,2.73737,2.16788
60,62,0,0,5383,7883,113,62,2.0,2.0,1.0,1.0,-0.0,1.0,0.00781,0.02062,0.00078,0.02062,73,0.0,73.0,87.0,1.22222,0.77778,0.70353,0.66865,1.63636
62,63,0,0,7883,5455,62,157,95.0,23.0,0.24211,20.0,3.66517,13.57143,0.37109,0.97938,0.04366,0.23711,41.49474,4.82946,29.0,43.0,32.2963,62.7037,11.03359,26.57895,2.94151
61,63,0,0,6771,5455,96,157,3.0,3.0,1.0,1.0,-0.0,0.42857,0.00781,0.02069,0.0013,0.02069,74,0.0,74.0,87.0,0.65432,2.34568,2.89983,2.89983,4.58491
63,64,0,0,5455,5896,157,134,52.0,6.0,0.11538,23.0,4.25075,8.66667,0.06771,0.20717,0.01847,0.0239,35.69231,6.30488,24.0,39.0,23.95062,28.04938,5.73146,3.33338,2.17113
62,64,0,0,7883,5896,62,134,2.0,1.0,0.5,2.0,1.0,0.33333,0.00781,0.02062,0.00092,0.01031,73.5,0.5,73.0,88.0,0.88889,1.11111,1.17851,0.83333,2.25
64,65,0,0,5896,7908,134,61,54.0,29.0,0.53704,14.0,2.50236,18.0,0.14062,0.45,0.02009,0.24167,41.74074,6.04056,25.0,40.0,9.98765,44.01235,13.92653,31.95414,5.40667
63,65,0,0,5455,7908,157,61,3.0,2.0,0.66667,2.0,0.9183,1.0,0.00781,0.025,0.00107,0.01667,72.66667,0.4714,72.0,84.0,1.88889,1.11111,0.80845,0.86394,1.58824
65,66,0,0,7908,5546,61,48,65.0,24.0,0.36923,13.0,2.78167,21.66667,0.16927,0.61905,0.02821,0.22857,41.43077,4.55047,29.0,43.0,14.79012,50.20988,13.05579,22.18054,4.39482
64,66,0,0,5896,5546,134,48,5.0,2.0,0.4,3.0,1.52193,1.66667,0.01302,0.04762,0.00186,0.01905,71.2,1.46969,70.0,85.0,1.7284,3.2716,2.48851,2.61425,2.89286
66,67,0,0,5546,6175,48,118,41.0,6.0,0.14634,16.0,3.77478,10.25,0.10677,0.39048,0.0178,0.05714,41.12195,5.67061,29.0,44.0,16.09877,24.90123,6.20618,5.00504,2.54678
65,67,0,0,7908,6175,61,118,1.0,1.0,1.0,1.0,-0.0,0.25,0.0026,0.00833,0.00043,0.00833,74,0.0,74.0,89.0,0.41975,0.58025,0.8956,0.8956,2.38235
67,68,0,0,6175,5038,118,43,24.0,5.0,0.20833,13.0,3.42353,12.0,0.09375,0.26087,0.00987,0.05435,36,5.43139,28.0,42.0,9.83951,14.16049,4.51431,4.24752,2.43915
66,68,0,0,5546,5038,48,43,1.0,1.0,1.0,1.0,-0.0,0.5,0.00391,0.01087,0.00043,0.01087,74,0.0,74.0,89.0,0.62963,0.37037,0.46676,0.46676,1.58824
67,69,0,0,6175,6573,118,113,8.0,3.0,0.375,3.0,1.56128,2.0,0.01562,0.04819,0.00329,0.01807,72.875,0.78062,72.0,87.0,3.69136,4.30864,2.24258,2.45313,2.16722
68,69,0,0,5038,6573,43,113,49.0,5.0,0.10204,19.0,4.09423,12.25,0.19141,0.53261,0.02252,0.05435,37.46939,5.12737,29.0,44.0,24.46914,24.53086,4.95911,2.45313,2.00252
69,70,0,0,6573,4139,113,61,15.0,3.0,0.2,11.0,3.32323,7.5,0.05859,0.17045,0.00617,0.03409,35.8,4.84699,28.0,42.0,8.38272,6.61728,2.28553,2.14332,1.7894
68,70,0,0,5038,4139,43,61,1.0,1.0,1.0,1.0,-0.0,0.5,0.00391,0.01136,0.00046,0.01136,74,0.0,74.0,89.0,0.7037,0.2963,0.35321,0.35321,1.42105
70,71,23,1,4139,4117,61,45,41.0,21.0,0.5122,12.0,2.61357,13.66667,0.16016,0.46591,0.01884,0.23864,38.80488,4.10959,30.0,43.0,10.41975,30.58025,9.47354,24.93651,3.93483
69,71,0,0,6573,4117,113,45,1.0,1.0,1.0,1.0,-0.0,0.33333,0.0026,0.00847,0.00041,0.00847,73,0.0,73.0,86.0,0.54321,0.45679,0.61977,0.61977,1.84091
71,72,0,0,4117,3903,45,63,29.0,4.0,0.13793,15.0,3.7285,14.5,0.11328,0.29,0.01259,0.04,35.7931,4.82364,29.0,44.0,16.64198,12.35802,3.02933,2.89983,1.74258
70,72,0,0,4139,3903,61,63,1.0,1.0,1.0,1.0,-0.0,0.5,0.00391,0.01136,0.00046,0.01136,74,0.0,74.0,89.0,0.82716,0.17284,0.19004,0.19004,1.20896
72,73,0,0,3903,4668,63,93,41.0,8.0,0.19512,18.0,3.88123,8.2,0.16016,0.41,0.01884,0.08,37.04878,6.49935,29.0,43.0,16.01235,24.98765,6.2445,8.35085,2.56052
73,74,0,0,4668,7784,93,160,51.0,5.0,0.09804,22.0,4.24118,8.5,0.07969,0.25628,0.01992,0.02513,37.37255,6.03571,28.0,42.0,24.65432,26.34568,5.30595,3.27957,2.0686
