parent,child,true_overlap,label,parent_true_start,child_true_start,parent_true_m,child_true_m,mass,max_cell,peak_frac,n_dist,dist_entropy,mass_per_child_batch,mass_over_min_read_mass,mass_over_min_miss_mass,mass_over_evict_writes,max_cell_over_min_miss,alpha_mean,alpha_sd,alpha_min,gap,exp_mass,excess_mass,poisson_z_total,poisson_z_max_cell,obs_over_exp
8,9,16,1,2414,2449,51,137,88.0,16.0,0.18182,22.0,4.13421,12.57143,0.22917,0.64234,0.03819,0.11679,38.96591,5.16203,29.0,43.0,34.23457,53.76543,9.18905,20.24282,2.5705
7,9,34,1,2329,2449,154,137,13.0,5.0,0.38462,5.0,2.07587,1.85714,0.01451,0.04498,0.00462,0.0173,72.30769,1.58767,70.0,84.0,5.23457,7.76543,3.3941,1.86383,2.48349
8,10,0,0,2414,2523,51,74,1.0,1.0,1.0,1.0,-0.0,0.33333,0.0026,0.0073,0.00043,0.0073,74,0.0,74.0,88.0,0.35802,0.64198,1.07291,1.07291,2.7931
9,10,63,1,2449,2523,137,74,74.0,47.0,0.63514,12.0,1.99494,24.66667,0.19271,0.52113,0.02628,0.33099,38.22973,4.05552,24.0,39.0,8.67901,65.32099,22.17265,50.14329,8.52632
10,11,43,1,2523,2554,74,100,88.0,31.0,0.35227,21.0,3.45962,17.6,0.22917,0.61972,0.03819,0.21831,39.32955,4.44339,28.0,43.0,25.55556,62.44444,12.35239,31.47726,3.44348
9,11,32,1,2449,2554,137,100,5.0,2.0,0.4,4.0,1.92193,1.0,0.00781,0.02304,0.00178,0.00922,72.2,1.16619,71.0,84.0,2.2963,2.7037,1.78421,2.55344,2.17742
10,12,0,0,2523,2602,74,88,1.0,1.0,1.0,1.0,-0.0,0.25,0.0026,0.00704,0.00043,0.00704,74,0.0,74.0,88.0,0.22222,0.77778,1.64992,1.64992,4.5
11,12,52,1,2554,2602,100,88,74.0,34.0,0.45946,13.0,2.63266,18.5,0.14453,0.46541,0.02891,0.21384,38.89189,3.86449,29.0,41.0,14.82716,59.17284,15.36715,33.17579,4.99084
12,13,34,1,2602,2656,88,124,85.0,27.0,0.31765,19.0,3.59203,14.16667,0.16602,0.53459,0.03495,0.16981,38.83529,4.14402,28.0,42.0,28.1358,56.8642,10.72036,27.94049,3.02106
11,13,0,0,2554,2656,100,124,6.0,3.0,0.5,3.0,1.45915,1.0,0.00937,0.02765,0.00234,0.01382,73.33333,0.74536,72.0,86.0,2.02469,3.97531,2.79378,1.54529,2.96341
13,14,40,1,2656,2740,124,144,108.0,39.0,0.36111,22.0,3.66634,18.0,0.14062,0.4186,0.04018,0.15116,37.56481,5.25511,26.0,40.0,31.4321,76.5679,13.65715,41.19462,3.43598
12,14,0,0,2602,2740,88,144,2.0,2.0,1.0,1.0,-0.0,0.33333,0.00391,0.01258,0.00082,0.01258,73,0.0,73.0,87.0,0.81481,1.18519,1.31298,1.31298,2.45455
14,15,80,1,2740,2804,144,119,114.0,76.0,0.66667,19.0,2.24533,19.0,0.14844,0.44186,0.04241,0.29457,38.78947,3.94807,26.0,40.0,18.51852,95.48148,22.18789,66.01779,6.156
13,15,0,0,2656,2804,124,119,12.0,7.0,0.58333,5.0,1.78067,2.0,0.01562,0.04478,0.00446,0.02612,73.08333,1.32025,70.0,85.0,3.12346,8.87654,5.02257,4.4894,3.8419
15,16,53,1,2804,2863,119,53,67.0,46.0,0.68657,11.0,1.86903,22.33333,0.17448,0.51538,0.02493,0.35385,38.52239,3.71105,26.0,40.0,8.50617,58.49383,20.05594,49.00939,7.87663
14,16,21,1,2740,2863,144,53,2.0,1.0,0.5,2.0,1.0,0.66667,0.00521,0.01538,0.00074,0.00769,72.5,1.5,71.0,85.0,1.23457,0.76543,0.68889,0.80373,1.62
15,17,27,1,2804,2896,119,83,10.0,5.0,0.5,3.0,1.36096,2.5,0.01953,0.06061,0.00372,0.0303,73.2,0.87178,71.0,85.0,4.51852,5.48148,2.57869,2.61425,2.21311
16,17,20,1,2863,2896,53,83,56.0,19.0,0.33929,16.0,3.36183,14.0,0.14583,0.43077,0.02431,0.14615,39.16071,4.47923,30.0,43.0,20.04938,35.95062,8.0289,19.69913,2.7931
17,18,38,1,2896,2941,83,51,53.0,18.0,0.33962,14.0,2.70684,17.66667,0.13802,0.42742,0.02179,0.14516,39.15094,3.94967,27.0,42.0,9.76543,43.23457,13.8352,20.42545,5.42731
16,18,0,0,2863,2941,53,51,2.0,2.0,1.0,1.0,-0.0,0.66667,0.00521,0.01613,0.00087,0.01613,74,0.0,74.0,88.0,0.71605,1.28395,1.51732,1.51732,2.7931
18,19,24,1,2941,2968,51,123,62.0,25.0,0.40323,17.0,3.18838,10.33333,0.16146,0.5,0.02691,0.20161,39.45161,3.57264,30.0,43.0,19.18519,42.81481,9.77487,26.09564,3.23166
17,19,11,1,2896,2968,83,123,1.0,1.0,1.0,1.0,-0.0,0.16667,0.00195,0.00606,0.00041,0.00606,73,0.0,73.0,87.0,0.7284,0.2716,0.31824,0.31824,1.37288
19,20,59,1,2968,3032,123,66,79.0,59.0,0.74684,12.0,1.64769,26.33333,0.20573,0.64754,0.02939,0.48361,38.98734,2.82616,28.0,40.0,11.18519,67.81481,20.27697,61.01376,7.06291
20,21,32,1,3032,3066,66,58,45.0,30.0,0.66667,11.0,1.96482,15.0,0.11719,0.36885,0.01953,0.2459,39.13333,3.79239,28.0,43.0,6.48148,38.51852,15.12977,36.27845,6.94286
19,21,25,1,2968,3066,123,58,6.0,3.0,0.5,3.0,1.45915,2.0,0.01562,0.04878,0.00223,0.02439,73.16667,0.89753,72.0,85.0,2.97531,3.02469,1.75354,1.66359,2.0166
21,22,34,1,3066,3090,58,109,70.0,30.0,0.42857,19.0,3.2637,14.0,0.18229,0.56911,0.03038,0.2439,39.45714,4.33486,29.0,43.0,21.06173,48.93827,10.66355,32.24302,3.32356
22,23,56,1,3090,3143,109,102,113.0,46.0,0.40708,19.0,3.19863,22.6,0.17656,0.51598,0.04414,0.21005,38.88496,4.19598,28.0,41.0,24.30864,88.69136,17.98875,45.98932,4.64855
21,23,0,0,3066,3143,58,102,1.0,1.0,1.0,1.0,-0.0,0.2,0.0026,0.00813,0.00043,0.00813,74,0.0,74.0,88.0,0.33333,0.66667,1.1547,1.1547,3.0
23,24,58,1,3143,3185,102,58,74.0,38.0,0.51351,13.0,2.14979,24.66667,0.19271,0.55224,0.02891,0.28358,39.17568,3.33028,26.0,41.0,7.93827,66.06173,23.44698,42.20603,9.32193
23,25,28,1,3143,3217,102,114,8.0,4.0,0.5,2.0,1.0,1.6,0.0125,0.03756,0.00313,0.01878,72.5,0.5,72.0,86.0,2.8642,5.1358,3.03464,2.81374,2.7931
24,25,26,1,3185,3217,58,114,66.0,27.0,0.40909,15.0,3.11998,13.2,0.17188,0.49254,0.02865,0.20149,39.51515,3.92445,31.0,43.0,20.45679,45.54321,10.06943,27.51599,3.22631
25,26,65,1,3217,3266,114,114,102.0,46.0,0.45098,18.0,2.89376,20.4,0.15937,0.47887,0.03984,0.21596,39.23529,3.51796,29.0,41.0,20.66667,81.33333,17.89095,48.56914,4.93548
24,26,0,0,3185,3266,58,114,1.0,1.0,1.0,1.0,-0.0,0.2,0.0026,0.00746,0.00043,0.00746,74,0.0,74.0,88.0,0.82716,0.17284,0.19004,0.19004,1.20896
26,27,54,1,3266,3326,114,76,71.0,45.0,0.6338,16.0,2.31661,17.75,0.13867,0.40571,0.02773,0.25714,38.5493,3.78205,27.0,41.0,14.18519,56.81481,15.08496,48.27416,5.00522
25,27,5,1,3217,3326,114,76,3.0,2.0,0.66667,2.0,0.9183,0.75,0.00586,0.01714,0.00117,0.01143,73.33333,0.94281,72.0,86.0,1.22222,1.77778,1.60806,2.28332,2.45455
26,28,21,1,3266,3359,114,149,2.0,2.0,1.0,1.0,-0.0,0.28571,0.00313,0.00893,0.00078,0.00893,74,0.0,74.0,86.0,0.40741,1.59259,2.49511,2.49511,4.90909
27,28,43,1,3326,3359,76,149,116.0,32.0,0.27586,24.0,3.82196,16.57143,0.22656,0.66286,0.0477,0.18286,39.49138,4.92442,27.0,42.0,36.46914,79.53086,13.16961,30.03876,3.18077
28,29,52,1,3359,3456,149,57,67.0,29.0,0.43284,14.0,2.58176,22.33333,0.17448,0.536,0.02379,0.232,38.14925,4.04177,26.0,39.0,10.83951,56.16049,17.05792,31.73611,6.18109
27,29,0,0,3326,3456,76,57,4.0,4.0,1.0,1.0,-0.0,1.33333,0.01042,0.032,0.00164,0.032,74,0.0,74.0,87.0,1.74074,2.25926,1.71238,1.93793,2.29787
29,30,19,1,3456,3494,57,116,61.0,23.0,0.37705,15.0,3.24522,10.16667,0.15885,0.488,0.02648,0.184,40.22951,4.6813,30.0,43.0,16.79012,44.20988,10.78928,20.05345,3.63309
28,30,14,1,3359,3494,149,116,9.0,3.0,0.33333,4.0,1.89106,1.5,0.01172,0.03435,0.0032,0.01145,72.88889,0.99381,71.0,84.0,4.91358,4.08642,1.8435,2.23505,1.83166
29,31,0,0,3456,3564,57,128,3.0,2.0,0.66667,2.0,0.9183,0.6,0.00781,0.024,0.0013,0.016,73.33333,0.4714,73.0,88.0,0.79012,2.20988,2.48611,2.55344,3.79688
30,31,46,1,3494,3564,116,128,94.0,46.0,0.48936,20.0,3.05483,18.8,0.14688,0.42922,0.03497,0.21005,39,3.95991,28.0,40.0,28.91358,65.08642,12.10429,44.03202,3.25107
31,32,75,1,3564,3617,128,85,110.0,52.0,0.47273,20.0,2.81495,27.5,0.21484,0.62147,0.04297,0.29379,38.88182,3.92366,26.0,41.0,17.81481,92.18519,21.8409,54.33415,6.17464
30,32,0,0,3494,3617,116,85,3.0,1.0,0.33333,3.0,1.58496,0.75,0.00586,0.01695,0.00112,0.00565,72.33333,1.24722,71.0,85.0,1.69136,1.30864,1.00624,1.19849,1.77372
32,33,39,1,3617,3663,85,147,76.0,23.0,0.30263,18.0,3.27911,12.66667,0.14844,0.42938,0.03125,0.12994,39.57895,4.03688,29.0,42.0,23.50617,52.49383,10.82723,19.69913,3.23319
31,33,29,1,3564,3663,128,147,1.0,1.0,1.0,1.0,-0.0,0.16667,0.00156,0.00457,0.00039,0.00457,73,0.0,73.0,86.0,0.76543,0.23457,0.26811,0.26811,1.30645
33,34,53,1,3663,3757,147,119,110.0,29.0,0.26364,23.0,3.57257,22.0,0.17188,0.45833,0.04092,0.12083,37.91818,4.66151,25.0,40.0,30.80247,79.19753,14.26983,30.97674,3.57114
32,34,0,0,3617,3757,85,119,1.0,1.0,1.0,1.0,-0.0,0.2,0.00195,0.00565,0.00041,0.00565,74,0.0,74.0,87.0,0.45679,0.54321,0.80373,0.80373,2.18919
34,35,49,1,3757,3827,119,59,59.0,47.0,0.79661,8.0,1.28831,19.66667,0.15365,0.4876,0.02305,0.38843,39.0678,3.52167,27.0,41.0,7.18519,51.81481,19.33014,52.58651,8.21134
33,35,0,0,3663,3827,147,59,4.0,2.0,0.5,2.0,1.0,1.33333,0.01042,0.03306,0.00149,0.01653,72.5,0.5,72.0,85.0,1.19753,2.80247,2.56093,2.74416,3.34021
35,36,27,1,3827,3859,59,76,52.0,27.0,0.51923,14.0,2.68608,13.0,0.13542,0.42975,0.02257,0.22314,39.51923,4.60973,28.0,43.0,13.32099,38.67901,10.59759,28.84314,3.90361
34,36,17,1,3757,3859,119,76,1.0,1.0,1.0,1.0,-0.0,0.25,0.00195,0.00565,0.00039,0.00565,74,0.0,74.0,86.0,0.34568,0.65432,1.1129,1.1129,2.89286
36,37,42,1,3859,3893,76,49,65.0,29.0,0.44615,13.0,2.53943,21.66667,0.16927,0.55085,0.02673,0.24576,39.33846,4.14461,28.0,42.0,10.22222,54.77778,17.13293,31.22421,6.3587
35,37,0,0,3827,3893,59,49,3.0,3.0,1.0,1.0,-0.0,1.0,0.00781,0.02542,0.0013,0.02542,74,0.0,74.0,88.0,1.17284,1.82716,1.68716,2.74416,2.55789
37,38,23,1,3893,3919,49,149,75.0,28.0,0.37333,21.0,3.54568,12.5,0.19531,0.63559,0.03255,0.23729,39.86667,4.57044,28.0,43.0,23.69136,51.30864,10.54133,25.86292,3.16571
36,38,16,1,3859,3919,76,149,3.0,2.0,0.66667,2.0,0.9183,0.5,0.00586,0.01695,0.00123,0.0113,73.66667,0.4714,73.0,87.0,1.4321,1.5679,1.31018,1.57387,2.09483
38,39,70,1,3919,3998,149,129,110.0,52.0,0.47273,22.0,2.96092,13.75,0.14323,0.40293,0.04092,0.19048,38.75455,4.31948,27.0,40.0,23.14815,86.85185,18.05182,51.27718,4.752
37,39,0,0,3893,3998,49,129,1.0,1.0,1.0,1.0,-0.0,0.125,0.0026,0.00847,0.00043,0.00847,73,0.0,73.0,88.0,0.30864,0.69136,1.24444,1.24444,3.24
39,40,49,1,3998,4078,129,84,94.0,46.0,0.48936,24.0,3.22892,23.5,0.18359,0.54023,0.03193,0.26437,38.05319,5.35022,24.0,38.0,24.50617,69.49383,14.0381,49.28863,3.83577
38,40,0,0,3919,4078,149,84,4.0,2.0,0.5,3.0,1.5,1.0,0.00781,0.02299,0.00149,0.01149,72.75,1.08972,71.0,85.0,1.97531,2.02469,1.44059,1.07291,2.025
40,41,33,1,4078,4129,84,41,49.0,21.0,0.42857,12.0,2.54646,16.33333,0.1276,0.44144,0.02015,0.18919,38.73469,4.08469,28.0,42.0,8.1358,40.8642,14.32659,24.67017,6.02276
39,41,0,0,3998,4129,129,41,4.0,2.0,0.5,3.0,1.5,1.33333,0.01042,0.03604,0.00136,0.01802,71.75,1.08972,70.0,83.0,1.92593,2.07407,1.49453,1.29279,2.07692
41,42,16,1,4129,4154,41,68,61.0,18.0,0.29508,19.0,3.72036,15.25,0.15885,0.54955,0.02648,0.16216,39.47541,4.73427,30.0,43.0,21.08642,39.91358,8.69199,18.72184,2.89286
40,42,8,1,4078,4154,84,68,2.0,2.0,1.0,1.0,-0.0,0.5,0.00391,0.01149,0.00082,0.01149,74,0.0,74.0,87.0,1.34568,0.65432,0.56405,0.52924,1.48624
42,43,26,1,4154,4196,68,94,72.0,16.0,0.22222,18.0,3.57785,18.0,0.14062,0.40678,0.02961,0.0904,38.98611,4.36047,28.0,42.0,24.22222,47.77778,9.70776,17.11111,2.97248
43,44,52,1,4196,4238,94,78,65.0,31.0,0.47692,14.0,2.37016,21.66667,0.16927,0.47794,0.02673,0.22794,39.63077,3.36301,28.0,42.0,9.5679,55.4321,17.92062,32.86111,6.79355
42,44,0,0,4154,4238,68,78,1.0,1.0,1.0,1.0,-0.0,0.33333,0.0026,0.00735,0.00041,0.00735,74,0.0,74.0,87.0,0.50617,0.49383,0.69411,0.69411,1.97561
44,45,34,1,4238,4282,78,154,105.0,27.0,0.25714,19.0,3.6711,17.5,0.27344,0.77206,0.04557,0.19853,39.74286,4.49556,29.0,43.0,30.93827,74.06173,13.31514,22.37724,3.39385
43,45,8,1,4196,4282,94,154,4.0,3.0,0.75,2.0,0.81128,0.66667,0.00781,0.0226,0.00164,0.01695,73.75,0.43301,73.0,87.0,0.98765,3.01235,3.03111,2.73737,4.05
45,46,65,1,4282,4371,154,124,101.0,34.0,0.33663,20.0,3.08519,20.2,0.15781,0.43913,0.03757,0.14783,37.76238,4.15813,26.0,40.0,25.69136,75.30864,14.85769,32.07627,3.93128
44,46,0,0,4238,4371,78,124,3.0,2.0,0.66667,2.0,0.9183,0.6,0.00781,0.02206,0.0013,0.01471,73.66667,0.4714,73.0,88.0,1.59259,1.40741,1.11524,0.99781,1.88372
46,47,61,1,4371,4423,124,61,74.0,49.0,0.66216,11.0,1.79195,24.66667,0.19271,0.56489,0.02891,0.37405,39.37838,2.70486,28.0,41.0,7.14815,66.85185,25.00441,54.67886,10.35233
45,47,13,1,4282,4423,154,61,4.0,2.0,0.5,2.0,1.0,1.33333,0.01042,0.03053,0.00149,0.01527,73.5,0.5,73.0,85.0,1.2716,2.7284,2.41953,2.23505,3.14563
47,48,37,1,4423,4447,61,149,101.0,38.0,0.37624,19.0,3.41268,14.42857,0.26302,0.77099,0.04384,0.29008,39.40594,4.55805,30.0,43.0,36.39506,64.60494,10.70889,39.46381,2.7751
46,48,48,1,4371,4447,124,149,6.0,4.0,0.66667,3.0,1.25163,0.85714,0.00937,0.02609,0.00234,0.01739,73.33333,1.10554,71.0,86.0,3.12346,2.87654,1.62762,1.38587,1.92095
48,49,65,1,4447,4507,149,65,80.0,55.0,0.6875,15.0,2.00337,26.66667,0.20833,0.64516,0.02841,0.44355,38.7,3.50143,26.0,39.0,11.08642,68.91358,20.69708,56.9285,7.21604
49,50,26,1,4507,4546,65,60,44.0,23.0,0.52273,14.0,2.60598,14.66667,0.11458,0.41509,0.0191,0.21698,39.79545,3.78742,28.0,43.0,8.07407,35.92593,12.64333,29.57033,5.44954
48,50,50,1,4447,4546,149,60,3.0,3.0,1.0,1.0,-0.0,1.0,0.00781,0.0283,0.00107,0.0283,71,0.0,71.0,84.0,1.2716,1.7284,1.53273,1.24444,2.35922
50,51,33,1,4546,4573,60,41,51.0,34.0,0.66667,14.0,2.12392,17.0,0.13281,0.48113,0.02214,0.32075,40.07843,3.56917,28.0,43.0,9.35802,41.64198,13.61254,38.15181,5.44987
51,52,17,1,4573,4597,41,88,54.0,19.0,0.35185,16.0,3.32942,13.5,0.14062,0.48649,0.02344,0.17117,38.64815,4.3892,30.0,43.0,18.82716,35.17284,8.10616,18.39427,2.8682
50,52,9,1,4546,4597,60,88,1.0,1.0,1.0,1.0,-0.0,0.25,0.0026,0.00943,0.00043,0.00943,73,0.0,73.0,88.0,0.35802,0.64198,1.07291,1.07291,2.7931
52,53,42,1,4597,4643,88,61,64.0,27.0,0.42188,17.0,2.93754,21.33333,0.16667,0.47761,0.02632,0.20149,38.60938,4.14057,28.0,42.0,13.90123,50.09877,13.43694,29.73321,4.60391
51,53,0,0,4573,4643,41,61,2.0,2.0,1.0,1.0,-0.0,0.66667,0.00521,0.01802,0.00087,0.01802,74,0.0,74.0,88.0,1.07407,0.92593,0.89343,1.29279,1.86207
53,54,23,1,4643,4681,61,155,79.0,25.0,0.31646,17.0,3.51056,13.16667,0.20573,0.58955,0.03429,0.18657,39.31646,4.28877,31.0,43.0,30.45679,48.54321,8.79602,23.28007,2.59384
52,54,4,1,4597,4681,88,155,6.0,5.0,0.83333,2.0,0.65002,1.0,0.01172,0.03333,0.00247,0.02778,73.83333,0.37268,73.0,87.0,2.02469,3.97531,2.79378,2.67775,2.96341
54,55,73,1,4681,4763,155,92,110.0,49.0,0.44545,20.0,2.93142,27.5,0.21484,0.6044,0.04092,0.26923,39.00909,3.59165,26.0,40.0,16.69136,93.30864,22.83894,45.98932,6.59024
53,55,0,0,4643,4763,61,92,1.0,1.0,1.0,1.0,-0.0,0.25,0.0026,0.00746,0.00043,0.00746,73,0.0,73.0,88.0,0.35802,0.64198,1.07291,1.07291,2.7931
55,56,40,1,4763,4815,92,92,78.0,25.0,0.32051,20.0,3.384,15.6,0.15234,0.42857,0.03207,0.13736,38.5641,4.69203,29.0,42.0,21.2963,56.7037,12.28738,25.63583,3.66261
54,56,21,1,4681,4815,155,92,5.0,3.0,0.6,2.0,0.97095,1.0,0.00781,0.02232,0.00186,0.01339,72.8,0.9798,72.0,85.0,1.48148,3.51852,2.89076,2.96353,3.375
56,57,30,1,4815,4877,92,115,97.0,30.0,0.30928,24.0,3.92146,19.4,0.15156,0.43304,0.03789,0.13393,38.06186,5.61995,26.0,41.0,31.22222,65.77778,11.77192,30.11638,3.10676
55,57,0,0,4763,4877,92,115,2.0,2.0,1.0,1.0,-0.0,0.4,0.00391,0.01099,0.00082,0.01099,74,0.0,74.0,87.0,1.2716,0.7284,0.64594,0.7203,1.57282
57,58,38,1,4877,4954,115,131,75.0,37.0,0.49333,19.0,3.03189,15.0,0.11719,0.34562,0.0293,0.17051,37.46667,4.81479,26.0,41.0,18.08642,56.91358,13.38257,41.76848,4.14676
56,58,0,0,4815,4954,92,131,7.0,3.0,0.42857,4.0,1.84237,1.4,0.01094,0.03226,0.00273,0.01382,73,1.06904,71.0,86.0,2.65432,4.34568,2.66736,1.57387,2.63721
57,59,0,0,4877,5019,115,50,2.0,1.0,0.5,2.0,1.0,0.66667,0.00521,0.01504,0.00078,0.00752,73,1.0,72.0,86.0,0.88889,1.11111,1.17851,1.1129,2.25
58,59,50,1,4954,5019,131,50,70.0,48.0,0.68571,14.0,1.99089,23.33333,0.18229,0.52632,0.02734,0.3609,38.77143,3.53825,27.0,41.0,9.48148,60.51852,19.65397,54.69642,7.38281
59,60,23,1,5019,5046,50,137,99.0,27.0,0.27273,20.0,3.74026,14.14286,0.25781,0.74436,0.04297,0.20301,38.9596,4.63391,30.0,43.0,34.8642,64.1358,10.86202,28.11953,2.83959
58,60,39,1,4954,5046,131,137,4.0,4.0,1.0,1.0,-0.0,0.57143,0.00625,0.01843,0.00156,0.01843,74,0.0,74.0,86.0,1.79012,2.20988,1.65168,1.26657,2.23448
60,61,48,1,5046,5135,137,86,74.0,39.0,0.52703,15.0,2.51823,18.5,0.14453,0.43275,0.02628,0.22807,37.67568,4.30935,26.0,39.0,13.77778,60.22222,16.22435,40.61614,5.37097
61,62,39,1,5135,5182,86,159,95.0,22.0,0.23158,22.0,3.86353,13.57143,0.18555,0.55556,0.03906,0.12865,39.01053,5.1268,28.0,42.0,28.54321,66.45679,12.43907,24.70103,3.32829
60,62,1,1,5046,5182,137,159,8.0,3.0,0.375,4.0,1.81128,1.14286,0.00893,0.02778,0.00284,0.01042,72.75,1.39194,70.0,84.0,3.64198,4.35802,2.28361,3.0327,2.19661
62,63,55,1,5182,5286,159,130,104.0,33.0,0.31731,18.0,3.3137,17.33333,0.13542,0.39847,0.03693,0.12644,38.75962,4.13358,29.0,39.0,26.0,78.0,15.29706,31.34155,4.0
61,63,0,0,5135,5286,86,130,1.0,1.0,1.0,1.0,-0.0,0.16667,0.00195,0.00585,0.00041,0.00585,72,0.0,72.0,87.0,0.30864,0.69136,1.24444,1.24444,3.24
63,64,42,1,5286,5374,130,117,76.0,39.0,0.51316,17.0,2.88075,15.2,0.11875,0.35185,0.02827,0.18056,38.75,4.58006,27.0,40.0,18.97531,57.02469,13.09087,41.76848,4.0052
62,64,0,0,5182,5374,159,117,7.0,3.0,0.42857,4.0,1.84237,1.4,0.01094,0.03241,0.00249,0.01389,72.42857,1.29363,70.0,84.0,3.65432,3.34568,1.75017,2.14332,1.91554
64,65,42,1,5374,5423,117,42,51.0,24.0,0.47059,13.0,2.39121,17.0,0.13281,0.425,0.01992,0.2,39.23529,3.42189,26.0,41.0,6.08642,44.91358,18.20525,28.03273,8.37931
63,65,0,0,5286,5423,130,42,6.0,5.0,0.83333,2.0,0.65002,2.0,0.01562,0.05,0.00223,0.04167,72.66667,0.74536,71.0,85.0,1.75309,4.24691,3.20754,2.33333,3.42254
65,66,18,1,5423,5447,42,83,47.0,19.0,0.40426,19.0,3.34756,11.75,0.1224,0.39167,0.0204,0.15833,39.21277,4.60313,29.0,43.0,14.92593,32.07407,8.30201,21.77756,3.14888
64,66,44,1,5374,5447,117,83,4.0,3.0,0.75,2.0,0.81128,1.0,0.00781,0.02667,0.00156,0.02,73.75,0.43301,73.0,86.0,1.49383,2.50617,2.05051,2.01637,2.67769
66,67,28,1,5447,5502,83,113,70.0,18.0,0.25714,19.0,3.57301,11.66667,0.13672,0.46667,0.02878,0.12,38.8,4.34774,28.0,42.0,22.90123,47.09877,9.84193,20.81668,3.0566
65,67,0,0,5423,5502,42,113,1.0,1.0,1.0,1.0,-0.0,0.16667,0.0026,0.00833,0.00043,0.00833,74,0.0,74.0,88.0,0.69136,0.30864,0.3712,0.3712,1.44643
67,68,46,1,5502,5569,113,78,78.0,44.0,0.5641,18.0,2.67355,19.5,0.15234,0.46429,0.02902,0.2619,38.84615,4.41175,25.0,40.0,18.45679,59.54321,13.85971,43.92411,4.22609
66,68,0,0,5447,5569,83,78,5.0,4.0,0.8,2.0,0.72193,1.25,0.00977,0.03333,0.00206,0.02667,73.2,0.4,73.0,87.0,1.96296,3.03704,2.16767,3.76291,2.54717
68,69,24,1,5569,5623,78,86,66.0,17.0,0.25758,17.0,3.5274,13.2,0.12891,0.39286,0.02714,0.10119,39.45455,4.06456,30.0,42.0,22.53086,43.46914,9.15782,14.86111,2.92932
