parent,child,true_overlap,label,parent_true_start,child_true_start,parent_true_m,child_true_m,mass,max_cell,peak_frac,n_dist,dist_entropy,mass_per_child_batch,mass_over_min_read_mass,mass_over_min_miss_mass,mass_over_evict_writes,max_cell_over_min_miss,alpha_mean,alpha_sd,alpha_min,gap,exp_mass,excess_mass,poisson_z_total,poisson_z_max_cell,obs_over_exp
44,45,0,0,4078,4282,84,154,57.0,11.0,0.19298,17.0,3.74609,9.5,0.11133,0.32203,0.02344,0.06215,39.07018,5.07785,29.0,42.0,23.11111,33.88889,7.04931,8.35085,2.46635
43,45,0,0,3663,4282,147,154,5.0,2.0,0.4,3.0,1.52193,0.83333,0.00651,0.01908,0.00186,0.00763,72.6,1.35647,71.0,85.0,2.5679,2.4321,1.51772,1.43686,1.94712
45,46,0,0,4282,4447,154,149,77.0,9.0,0.11688,22.0,4.21446,11.0,0.10026,0.275,0.02865,0.03214,37.68831,5.71,26.0,40.0,41.48148,35.51852,5.51477,1.75991,1.85625
44,46,0,0,4078,4447,84,149,5.0,4.0,0.8,2.0,0.72193,0.71429,0.00977,0.02825,0.00206,0.0226,73.8,0.4,73.0,87.0,2.08642,2.91358,2.01709,2.51976,2.39645
46,47,0,0,4447,4763,149,92,58.0,6.0,0.10345,20.0,4.13818,19.33333,0.15104,0.43284,0.0206,0.04478,35.67241,6.50832,27.0,40.0,24.69136,33.30864,6.70323,2.94299,2.349
45,47,0,0,4282,4763,154,92,5.0,3.0,0.6,3.0,1.37095,1.66667,0.01302,0.03731,0.00186,0.02239,73,1.26491,71.0,86.0,1.87654,3.12346,2.28011,3.69504,2.66447
47,48,0,0,4763,5046,92,137,57.0,7.0,0.12281,19.0,4.00561,11.4,0.14844,0.42537,0.02474,0.05224,37.29825,4.6753,28.0,43.0,24.35802,32.64198,6.61387,3.44611,2.34009
46,48,0,0,4447,5046,149,137,8.0,3.0,0.375,4.0,1.90564,1.6,0.0125,0.03347,0.00284,0.01255,72,1.32288,70.0,85.0,3.7284,4.2716,2.21223,1.69492,2.1457
47,49,0,0,4763,4954,92,131,3.0,3.0,1.0,1.0,-0.0,0.6,0.00781,0.02239,0.0013,0.02239,73,0.0,73.0,88.0,0.77778,2.22222,2.51976,2.51976,3.85714
48,49,39,1,5046,4954,137,131,93.0,38.0,0.4086,21.0,3.40438,18.6,0.14531,0.40611,0.03633,0.16594,38.54839,5.45858,27.0,41.0,27.32099,65.67901,12.56546,38.17513,3.40398
49,51,0,0,4954,5286,131,130,8.0,4.0,0.5,4.0,1.75,2.0,0.01562,0.04082,0.00313,0.02041,72.625,0.85696,71.0,86.0,3.67901,4.32099,2.25277,1.72701,2.1745
51,52,0,0,5286,4815,130,92,46.0,6.0,0.13043,21.0,4.14782,9.2,0.08984,0.23469,0.01891,0.03061,36.43478,5.95144,26.0,41.0,22.55556,23.44444,4.93643,2.67775,2.03941
52,53,0,0,4815,5135,92,86,47.0,5.0,0.10638,21.0,4.14313,9.4,0.07344,0.23858,0.01836,0.02538,37.34043,6.08897,26.0,41.0,19.85185,27.14815,6.09312,3.22734,2.36754
51,53,0,0,5286,5135,130,86,5.0,2.0,0.4,3.0,1.52193,1.0,0.00977,0.02551,0.00206,0.0102,72.8,0.74833,72.0,86.0,2.64198,2.35802,1.45072,1.07291,1.89252
53,54,0,0,5135,4597,86,88,50.0,6.0,0.12,19.0,4.04108,10.0,0.07812,0.23923,0.01953,0.02871,37.64,5.69126,26.0,41.0,22.25926,27.74074,5.8798,3.69504,2.24626
52,54,0,0,4815,4597,92,88,6.0,2.0,0.33333,3.0,1.58496,1.2,0.00937,0.03046,0.00234,0.01015,73,0.8165,72.0,86.0,3.61728,2.38272,1.2528,1.19849,1.6587
54,55,17,1,4597,4573,88,41,49.0,19.0,0.38776,17.0,3.3245,16.33333,0.1276,0.38281,0.01914,0.14844,37.38776,5.15006,26.0,41.0,16.2963,32.7037,8.10126,16.12648,3.00682
53,55,0,0,5135,4573,86,41,2.0,1.0,0.5,2.0,1.0,0.66667,0.00521,0.01562,0.00078,0.00781,73.5,0.5,73.0,86.0,1.1358,0.8642,0.81089,0.7203,1.76087
55,56,0,0,4573,4681,41,155,38.0,6.0,0.15789,16.0,3.76031,7.6,0.09896,0.29688,0.01649,0.04688,38.71053,4.94128,29.0,44.0,18.24691,19.75309,4.62424,3.44611,2.08254
54,56,4,1,4597,4681,88,155,5.0,3.0,0.6,2.0,0.97095,1.0,0.00781,0.02381,0.00195,0.01429,73.4,0.4899,73.0,87.0,2.71605,2.28395,1.38586,1.38587,1.84091
56,57,23,1,4681,4643,155,61,65.0,20.0,0.30769,15.0,2.97834,21.66667,0.16927,0.49242,0.02539,0.15152,40.43077,4.77484,27.0,40.0,12.69136,52.30864,14.68316,21.21534,5.1216
57,58,0,0,4643,5019,61,50,29.0,4.0,0.13793,16.0,3.8404,9.66667,0.07552,0.23577,0.01259,0.03252,36.75862,4.66576,30.0,43.0,14.50617,14.49383,3.80546,2.61425,1.99915
56,58,0,0,4681,5019,155,50,7.0,5.0,0.71429,2.0,0.86312,2.33333,0.01823,0.05691,0.00273,0.04065,73.14286,1.35526,71.0,85.0,2.5679,4.4321,2.7658,1.72701,2.72596
58,59,0,0,5019,4507,50,65,21.0,5.0,0.2381,13.0,3.42258,7.0,0.05469,0.17073,0.00911,0.04065,36.90476,5.49376,28.0,43.0,10.04938,10.95062,3.45437,2.88675,2.08968
59,60,0,0,4507,5182,65,159,47.0,5.0,0.10638,20.0,4.11876,6.71429,0.1224,0.37008,0.0204,0.03937,38.61702,6.30283,28.0,43.0,21.51852,25.48148,5.49311,2.81374,2.18417
58,60,0,0,5019,5182,50,159,1.0,1.0,1.0,1.0,-0.0,0.14286,0.0026,0.00813,0.00043,0.00813,74,0.0,74.0,88.0,0.34568,0.65432,1.1129,1.1129,2.89286
60,61,0,0,5182,4877,159,115,56.0,7.0,0.125,21.0,4.09681,9.33333,0.07292,0.22581,0.01989,0.02823,37.39286,6.00202,26.0,39.0,28.65432,27.34568,5.1085,3.0327,1.95433
59,61,0,0,4507,4877,65,115,1.0,1.0,1.0,1.0,-0.0,0.16667,0.0026,0.00787,0.00043,0.00787,73,0.0,73.0,88.0,0.30864,0.69136,1.24444,1.24444,3.24
61,62,0,0,4877,5374,115,117,35.0,4.0,0.11429,19.0,4.05758,8.75,0.06836,0.20231,0.01302,0.02312,36.68571,6.28727,26.0,40.0,16.91358,18.08642,4.39779,2.18842,2.06934
60,62,0,0,5182,5374,159,117,6.0,4.0,0.66667,3.0,1.25163,1.5,0.01172,0.03468,0.00213,0.02312,72.66667,1.24722,70.0,84.0,2.54321,3.45679,2.16761,2.85774,2.35922
62,63,0,0,5374,6060,117,68,30.0,4.0,0.13333,18.0,4.01506,10.0,0.07812,0.22222,0.01234,0.02963,38.36667,5.24394,28.0,43.0,14.71605,15.28395,3.98419,2.81666,2.03859
61,63,0,0,4877,6060,115,68,4.0,3.0,0.75,2.0,0.81128,1.33333,0.01042,0.02963,0.00149,0.02222,73.75,0.43301,73.0,86.0,1.66667,2.33333,1.80739,2.33333,2.4
62,64,0,0,5374,5773,117,151,3.0,2.0,0.66667,2.0,0.9183,0.6,0.00586,0.01734,0.00123,0.01156,73.66667,0.4714,73.0,88.0,2.12346,0.87654,0.60152,0.3712,1.41279
63,64,0,0,6060,5773,68,151,46.0,6.0,0.13043,15.0,3.68436,9.2,0.11979,0.34074,0.01997,0.04444,38.69565,4.68517,31.0,43.0,22.54321,23.45679,4.94038,2.69908,2.04053
64,65,24,1,5773,5753,151,44,45.0,24.0,0.53333,14.0,2.65743,15.0,0.11719,0.3629,0.01758,0.19355,38.42222,4.99105,25.0,40.0,10.65432,34.34568,10.52226,26.57895,4.22364
63,65,0,0,6060,5753,68,44,1.0,1.0,1.0,1.0,-0.0,0.33333,0.0026,0.00806,0.00043,0.00806,74,0.0,74.0,87.0,0.50617,0.49383,0.69411,0.69411,1.97561
65,66,0,0,5753,6091,44,100,81.0,28.0,0.34568,18.0,3.3385,16.2,0.21094,0.65323,0.03516,0.22581,41.66667,5.07232,28.0,43.0,26.59259,54.40741,10.55061,25.8957,3.04596
64,66,0,0,5773,6091,151,100,10.0,4.0,0.4,3.0,1.52193,2.0,0.01562,0.0495,0.00391,0.0198,73.2,0.74833,72.0,85.0,3.45679,6.54321,3.51928,3.69504,2.89286
66,67,0,0,6091,5447,100,83,32.0,5.0,0.15625,16.0,3.75393,8.0,0.0625,0.18935,0.0125,0.02959,38.6875,5.51383,28.0,41.0,15.54321,16.45679,4.17421,2.74416,2.05878
67,68,0,0,5447,6033,83,50,22.0,3.0,0.13636,13.0,3.57262,7.33333,0.05729,0.17742,0.00905,0.02419,37.81818,6.10243,28.0,42.0,9.20988,12.79012,4.21452,3.44611,2.38874
68,69,0,0,6033,5670,50,146,47.0,8.0,0.17021,18.0,3.94024,9.4,0.1224,0.37903,0.0204,0.06452,38.06383,5.09653,29.0,44.0,24.77778,22.22222,4.46433,2.85774,1.89686
67,69,0,0,5447,5670,83,146,1.0,1.0,1.0,1.0,-0.0,0.2,0.00195,0.00592,0.00041,0.00592,74,0.0,74.0,88.0,0.69136,0.30864,0.3712,0.3712,1.44643
69,70,39,1,5670,5623,146,86,79.0,22.0,0.27848,16.0,3.16049,19.75,0.1543,0.4759,0.03086,0.13253,38.4557,4.3887,28.0,40.0,17.30864,61.69136,14.82835,26.22222,4.56419
68,70,0,0,6033,5623,50,86,1.0,1.0,1.0,1.0,-0.0,0.25,0.0026,0.00806,0.00043,0.00806,74,0.0,74.0,88.0,0.35802,0.64198,1.07291,1.07291,2.7931
70,71,0,0,5623,5502,86,113,2.0,1.0,0.5,2.0,1.0,0.4,0.00391,0.01205,0.00082,0.00602,73.5,0.5,73.0,87.0,1.2963,0.7037,0.61807,0.77506,1.54286
71,72,0,0,5502,5423,113,42,22.0,3.0,0.13636,15.0,3.75444,7.33333,0.05729,0.18644,0.00859,0.02542,34.5,6.19934,26.0,41.0,9.4321,12.5679,4.09222,2.38521,2.33246
72,73,0,0,5423,5852,42,144,54.0,5.0,0.09259,21.0,4.21612,7.71429,0.14062,0.45763,0.02344,0.04237,39.57407,6.00494,29.0,43.0,27.0,27.0,5.19615,3.12731,2.0
71,73,0,0,5502,5852,113,144,4.0,2.0,0.5,3.0,1.5,0.57143,0.00625,0.01878,0.00156,0.00939,72.25,0.82916,71.0,86.0,1.77778,2.22222,1.66667,1.57387,2.25
73,74,0,0,5852,5569,144,78,78.0,35.0,0.44872,22.0,3.25907,19.5,0.15234,0.46154,0.0277,0.2071,39.78205,6.41842,24.0,39.0,21.82716,56.17284,12.02341,34.54768,3.57353
74,75,0,0,5569,5973,78,95,35.0,4.0,0.11429,18.0,4.03601,8.75,0.06836,0.21341,0.01439,0.02439,39.91429,6.33526,28.0,43.0,16.16049,18.83951,4.68643,3.22734,2.16578
73,75,23,1,5852,5973,144,95,4.0,1.0,0.25,4.0,2.0,1.0,0.00781,0.02439,0.00142,0.0061,71.5,1.11803,70.0,85.0,2.19753,1.80247,1.21591,0.74726,1.82022
75,76,27,1,5973,5938,95,62,72.0,27.0,0.375,11.0,2.48063,24.0,0.1875,0.55385,0.02961,0.20769,41.38889,4.00193,28.0,41.0,8.34568,63.65432,22.03419,28.84314,8.62722
