parent,child,true_overlap,label,parent_true_start,child_true_start,parent_true_m,child_true_m,mass,max_cell,peak_frac,n_dist,dist_entropy,mass_per_child_batch,mass_over_min_read_mass,mass_over_min_miss_mass,mass_over_evict_writes,max_cell_over_min_miss,alpha_mean,alpha_sd,alpha_min,gap,exp_mass,excess_mass,poisson_z_total,poisson_z_max_cell,obs_over_exp
32,34,0,0,5374,5729,85,57,2.0,2.0,1.0,1.0,-0.0,0.66667,0.00521,0.01575,0.00082,0.01575,74,0.0,74.0,87.0,0.85185,1.14815,1.24399,1.24399,2.34783
34,35,0,0,5729,2721,57,49,22.0,3.0,0.13636,13.0,3.53831,7.33333,0.05729,0.22222,0.00955,0.0303,37.59091,5.4744,29.0,43.0,10.04938,11.95062,3.76982,2.43909,2.18919
34,36,0,0,5729,4321,57,55,1.0,1.0,1.0,1.0,-0.0,0.33333,0.0026,0.008,0.00043,0.008,74,0.0,74.0,88.0,0.33333,0.66667,1.1547,1.1547,3.0
35,36,0,0,2721,4321,49,55,24.0,4.0,0.16667,14.0,3.63684,8.0,0.0625,0.24242,0.01042,0.0404,37.75,5.09289,29.0,43.0,11.77778,12.22222,3.56138,3.50523,2.03774
36,38,0,0,4321,5000,55,125,2.0,2.0,1.0,1.0,-0.0,0.66667,0.00521,0.016,0.00087,0.016,74,0.0,74.0,89.0,0.60494,1.39506,1.79365,1.79365,3.30612
38,39,0,0,5000,6777,125,91,22.0,4.0,0.18182,15.0,3.69785,7.33333,0.05729,0.16296,0.00955,0.02963,36,5.51032,28.0,43.0,9.2716,12.7284,4.18019,3.27957,2.37284
39,40,0,0,6777,6206,91,73,3.0,2.0,0.66667,2.0,0.9183,0.6,0.00781,0.02174,0.0013,0.01449,73.33333,0.94281,72.0,87.0,0.61728,2.38272,3.0327,3.04444,4.86
40,41,0,0,6206,5558,73,151,68.0,7.0,0.10294,20.0,4.04857,11.33333,0.10625,0.37778,0.02656,0.03889,36.92647,5.67584,26.0,41.0,26.25926,41.74074,8.14552,5.06259,2.58956
41,42,0,0,5558,2841,151,95,55.0,6.0,0.10909,20.0,4.08938,13.75,0.10742,0.29255,0.02046,0.03191,37.21818,5.32128,28.0,41.0,25.77778,29.22222,5.7556,2.58919,2.13362
40,42,0,0,6206,2841,73,95,5.0,2.0,0.4,3.0,1.52193,1.25,0.00977,0.02778,0.00195,0.01111,73,0.89443,72.0,87.0,2.25926,2.74074,1.82341,1.43686,2.21311
42,43,0,0,2841,6040,95,59,33.0,5.0,0.15152,12.0,3.28838,11.0,0.08594,0.30275,0.01357,0.04587,33.42424,4.36952,29.0,41.0,9.58025,23.41975,7.56648,5.57829,3.44459
41,43,0,0,5558,6040,151,59,3.0,2.0,0.66667,2.0,0.9183,1.0,0.00781,0.02752,0.00112,0.01835,72,1.41421,71.0,85.0,1.23457,1.76543,1.58889,1.75991,2.43
43,44,0,0,6040,5944,59,88,39.0,4.0,0.10256,18.0,3.95207,9.75,0.10156,0.3578,0.01693,0.0367,37.58974,4.61724,30.0,43.0,19.75309,19.24691,4.33056,1.72701,1.97437
42,44,0,0,2841,5944,95,88,4.0,2.0,0.5,2.0,1.0,1.0,0.00781,0.02247,0.00164,0.01124,73.5,0.5,73.0,86.0,1.91358,2.08642,1.50827,1.51732,2.09032
44,45,0,0,5944,6713,88,111,32.0,3.0,0.09375,18.0,4.05423,8.0,0.0625,0.17978,0.01316,0.01685,37.25,5.23808,28.0,43.0,16.60494,15.39506,3.77801,3.22734,1.92714
44,46,0,0,5944,4098,88,113,3.0,2.0,0.66667,2.0,0.9183,0.5,0.00586,0.01685,0.00123,0.01124,73.66667,0.4714,73.0,87.0,0.95062,2.04938,2.10194,1.66359,3.15584
45,46,0,0,6713,4098,111,113,54.0,5.0,0.09259,21.0,4.18093,9.0,0.10547,0.28421,0.0222,0.02632,37.44444,5.59982,27.0,41.0,23.28395,30.71605,6.36557,3.50523,2.31919
46,47,6,1,4098,4205,113,133,81.0,13.0,0.16049,24.0,4.15981,13.5,0.10547,0.31765,0.03013,0.05098,37.51852,5.87548,26.0,40.0,39.08642,41.91358,6.70412,5.80207,2.07233
45,47,0,0,6713,4205,111,133,5.0,2.0,0.4,4.0,1.92193,0.83333,0.00977,0.02632,0.00206,0.01053,72.6,1.0198,71.0,86.0,3.0,2.0,1.1547,0.99781,1.66667
47,48,0,0,4205,5284,133,153,57.0,5.0,0.08772,23.0,4.25021,9.5,0.07422,0.22709,0.02121,0.01992,37.36842,5.7082,26.0,40.0,27.22222,29.77778,5.7073,3.27957,2.09388
46,48,0,0,4098,5284,113,153,12.0,5.0,0.41667,4.0,1.78416,2.0,0.01562,0.04781,0.00446,0.01992,73,1.08012,71.0,85.0,5.08642,6.91358,3.06547,2.74416,2.35922
48,49,0,0,5284,6626,153,151,52.0,5.0,0.09615,22.0,4.24132,8.66667,0.06771,0.20717,0.01935,0.01992,36.88462,6.24701,25.0,40.0,24.92593,27.07407,5.42285,2.66164,2.08618
47,49,0,0,4205,6626,133,151,5.0,3.0,0.6,2.0,0.97095,0.83333,0.00651,0.01901,0.00186,0.01141,72.8,0.9798,72.0,85.0,2.53086,2.46914,1.55207,1.48994,1.97561
49,50,0,0,6626,4147,151,103,91.0,23.0,0.25275,23.0,3.93395,15.16667,0.11849,0.37449,0.03385,0.09465,40.17582,6.56931,25.0,40.0,31.81481,59.18519,10.49297,25.38687,2.8603
48,50,0,0,5284,4147,153,103,7.0,6.0,0.85714,2.0,0.59167,1.16667,0.00911,0.02881,0.0026,0.02469,73.42857,1.39971,70.0,85.0,1.65432,5.34568,4.15617,5.37232,4.23134
50,51,0,0,4147,3668,103,127,70.0,7.0,0.1,23.0,4.40522,11.66667,0.09115,0.28807,0.02604,0.02881,37.11429,5.83228,27.0,40.0,34.37037,35.62963,6.07742,4.78755,2.03664
49,51,0,0,6626,3668,151,127,8.0,4.0,0.5,3.0,1.40564,1.33333,0.01042,0.03053,0.00298,0.01527,73.375,0.69597,72.0,85.0,3.44444,4.55556,2.45461,2.62502,2.32258
51,52,0,0,3668,4540,127,111,58.0,7.0,0.12069,18.0,3.95704,11.6,0.09062,0.2723,0.02158,0.03286,36.77586,5.28838,28.0,41.0,21.04938,36.95062,8.05382,4.98937,2.75543
50,52,0,0,4147,4540,103,111,3.0,1.0,0.33333,3.0,1.58496,0.6,0.00469,0.01408,0.00112,0.00469,73,0.8165,72.0,86.0,1.71605,1.28395,0.98013,0.69411,1.7482
52,53,0,0,4540,3604,111,119,44.0,5.0,0.11364,19.0,3.99946,11.0,0.08594,0.24309,0.01719,0.02762,35.02273,5.99048,26.0,41.0,20.46914,23.53086,5.20102,4.68576,2.14958
51,53,55,1,3668,3604,127,119,6.0,3.0,0.5,3.0,1.45915,1.5,0.01172,0.03315,0.00223,0.01657,73.33333,0.74536,72.0,86.0,4.49383,1.50617,0.7105,0.59628,1.33516
53,54,0,0,3604,3319,119,113,46.0,5.0,0.1087,21.0,4.19488,11.5,0.08984,0.25414,0.01891,0.02762,36.06522,5.80256,27.0,42.0,21.90123,24.09877,5.14945,2.85774,2.10034
52,54,0,0,4540,3319,111,113,5.0,3.0,0.6,3.0,1.37095,1.25,0.00977,0.02688,0.00195,0.01613,73,1.26491,71.0,86.0,2.50617,2.49383,1.57529,1.72701,1.99507
54,55,0,0,3319,4664,113,83,35.0,4.0,0.11429,17.0,3.9573,11.66667,0.09115,0.24138,0.01439,0.02759,37,4.52927,27.0,42.0,17.22222,17.77778,4.28384,2.81666,2.03226
53,55,0,0,3604,4664,119,83,2.0,1.0,0.5,2.0,1.0,0.66667,0.00521,0.01379,0.00082,0.0069,73,1.0,72.0,87.0,1.22222,0.77778,0.70353,0.61977,1.63636
55,56,0,0,4664,3070,83,68,43.0,5.0,0.11628,16.0,3.81884,14.33333,0.11198,0.37391,0.01866,0.04348,37.46512,4.44265,28.0,42.0,15.69136,27.30864,6.89398,5.52607,2.74036
54,56,0,0,3319,3070,113,68,2.0,2.0,1.0,1.0,-0.0,0.66667,0.00521,0.01739,0.00082,0.01739,74,0.0,74.0,86.0,1.01235,0.98765,0.98161,0.8956,1.97561
56,57,0,0,3070,6550,68,155,53.0,6.0,0.11321,17.0,3.81738,10.6,0.13802,0.46087,0.023,0.05217,35.49057,4.87823,29.0,43.0,20.30864,32.69136,7.25425,6.11071,2.60973
55,57,0,0,4664,6550,83,155,3.0,3.0,1.0,1.0,-0.0,0.6,0.00781,0.02069,0.0013,0.02069,74,0.0,74.0,87.0,1.54321,1.45679,1.17269,1.46313,1.944
57,58,0,0,6550,4590,155,152,104.0,52.0,0.5,20.0,2.88053,17.33333,0.1625,0.46429,0.04063,0.23214,42.25,6.17649,26.0,41.0,18.83951,85.16049,19.6202,42.55915,5.52031
58,59,0,0,4590,6117,152,146,67.0,5.0,0.07463,23.0,4.34866,13.4,0.10469,0.30594,0.02493,0.02283,36.89552,5.84408,26.0,41.0,31.22222,35.77778,6.40297,2.89983,2.14591
57,59,0,0,6550,6117,155,146,5.0,3.0,0.6,2.0,0.97095,1.0,0.00781,0.02283,0.00195,0.0137,72.6,0.4899,72.0,87.0,2.22222,2.77778,1.86339,1.69492,2.25
59,60,0,0,6117,5477,146,56,17.0,3.0,0.17647,11.0,3.29277,8.5,0.06641,0.18085,0.00664,0.03191,35.11765,5.7177,27.0,41.0,8.88889,8.11111,2.72055,1.57387,1.9125
58,60,0,0,4590,5477,152,56,2.0,2.0,1.0,1.0,-0.0,1.0,0.00781,0.02128,0.00074,0.02128,73,0.0,73.0,86.0,0.69136,1.30864,1.57387,1.57387,2.89286
60,61,0,0,5477,2771,56,47,2.0,2.0,1.0,1.0,-0.0,0.66667,0.00781,0.02128,0.00092,0.02128,74,0.0,74.0,88.0,0.75309,1.24691,1.43686,1.43686,2.65574
61,62,0,0,2771,5061,47,133,35.0,5.0,0.14286,16.0,3.79702,8.75,0.09115,0.30435,0.01519,0.04348,37.11429,5.41834,29.0,44.0,19.19753,15.80247,3.60664,2.81666,1.82315
62,63,0,0,5061,3203,133,46,23.0,4.0,0.17391,12.0,3.44726,11.5,0.08984,0.24211,0.00946,0.04211,36.52174,4.79918,27.0,42.0,8.76543,14.23457,4.80792,4.62121,2.62394
61,63,0,0,2771,3203,47,46,1.0,1.0,1.0,1.0,-0.0,0.5,0.00391,0.01053,0.00043,0.01053,74,0.0,74.0,89.0,0.61728,0.38272,0.48712,0.48712,1.62
63,64,0,0,3203,3483,46,121,53.0,6.0,0.11321,20.0,4.11191,10.6,0.20703,0.55789,0.02436,0.06316,38.32075,5.08707,29.0,44.0,26.85185,26.14815,5.04608,3.12731,1.97379
62,64,0,0,5061,3483,133,121,3.0,2.0,0.66667,2.0,0.9183,0.6,0.00586,0.01562,0.00123,0.01042,73.66667,0.4714,73.0,87.0,1.96296,1.03704,0.74018,0.57339,1.5283
64,65,0,0,3483,2681,121,90,35.0,5.0,0.14286,19.0,4.04716,11.66667,0.09115,0.2518,0.01367,0.03597,34.77143,5.84605,26.0,41.0,14.88889,20.11111,5.21201,4.62121,2.35075
65,66,0,0,2681,3227,90,45,41.0,16.0,0.39024,16.0,3.27195,13.66667,0.10677,0.36607,0.0178,0.14286,39.58537,6.1564,27.0,42.0,11.76543,29.23457,8.523,17.20865,3.48478
64,66,0,0,3483,3227,121,45,4.0,2.0,0.5,3.0,1.5,1.33333,0.01042,0.03571,0.00156,0.01786,72.25,1.08972,71.0,85.0,1.04938,2.95062,2.88035,2.09967,3.81176
65,67,0,0,2681,2904,90,70,7.0,4.0,0.57143,2.0,0.98523,1.75,0.01823,0.05036,0.00304,0.02878,73.57143,0.49487,73.0,87.0,1.95062,5.04938,3.61537,2.51976,3.58861
66,67,0,0,3227,2904,45,70,26.0,3.0,0.11538,13.0,3.5843,6.5,0.06771,0.23214,0.01128,0.02679,40.23077,5.50739,30.0,43.0,11.45679,14.54321,4.29664,3.62957,2.2694
67,68,0,0,2904,4869,70,147,62.0,7.0,0.1129,21.0,4.19983,12.4,0.12109,0.3875,0.02549,0.04375,38.53226,5.70715,29.0,43.0,27.98765,34.01235,6.42915,3.07937,2.21526
66,68,0,0,3227,4869,45,147,1.0,1.0,1.0,1.0,-0.0,0.2,0.0026,0.00893,0.00043,0.00893,74,0.0,74.0,89.0,0.64198,0.35802,0.44684,0.44684,1.55769
68,69,0,0,4869,3254,147,57,32.0,9.0,0.28125,15.0,3.4516,10.66667,0.08333,0.28571,0.0125,0.08036,38.03125,6.29724,26.0,40.0,12.39506,19.60494,5.56854,8.11111,2.58167
67,69,0,0,2904,3254,70,57,3.0,2.0,0.66667,2.0,0.9183,1.0,0.00781,0.02679,0.00123,0.01786,73.66667,0.4714,73.0,87.0,2.01235,0.98765,0.69623,0.86394,1.4908
69,70,0,0,3254,3547,57,52,16.0,4.0,0.25,11.0,3.25,5.33333,0.04167,0.14286,0.00694,0.03571,37.6875,6.21207,31.0,43.0,6.95062,9.04938,3.43247,3.38886,2.30195
68,70,0,0,4869,3547,147,52,5.0,2.0,0.4,3.0,1.52193,1.66667,0.01302,0.04386,0.00195,0.01754,73,0.89443,72.0,85.0,2.71605,2.28395,1.38586,1.48994,1.84091
70,71,0,0,3547,5509,52,90,41.0,6.0,0.14634,19.0,3.95794,8.2,0.10677,0.35965,0.0178,0.05263,37.7561,5.06918,29.0,43.0,19.55556,21.44444,4.84931,2.05738,2.09659
69,71,0,0,3254,5509,57,90,1.0,1.0,1.0,1.0,-0.0,0.2,0.0026,0.00893,0.00043,0.00893,74,0.0,74.0,88.0,0.7284,0.2716,0.31824,0.31824,1.37288
71,72,0,0,5509,3871,90,86,37.0,5.0,0.13514,18.0,3.9023,12.33333,0.09635,0.27007,0.01445,0.0365,36.37838,5.46414,27.0,42.0,18.53086,18.46914,4.29041,2.81666,1.99667
70,72,0,0,3547,3871,52,86,1.0,1.0,1.0,1.0,-0.0,0.33333,0.0026,0.00877,0.00043,0.00877,74,0.0,74.0,89.0,0.75309,0.24691,0.28453,0.28453,1.32787
72,73,0,0,3871,3013,86,112,49.0,7.0,0.14286,15.0,3.60358,12.25,0.1276,0.35766,0.02127,0.05109,36.57143,3.59137,28.0,43.0,18.22222,30.77778,7.21002,5.43914,2.68902
71,73,0,0,5509,3013,90,112,2.0,1.0,0.5,2.0,1.0,0.5,0.00391,0.01093,0.00078,0.00546,73.5,0.5,73.0,87.0,1.20988,0.79012,0.71833,0.66865,1.65306
73,74,0,0,3013,3744,112,139,56.0,6.0,0.10714,19.0,4.0596,9.33333,0.10938,0.30601,0.02303,0.03279,35.89286,5.00599,27.0,41.0,23.83951,32.16049,6.58679,2.81374,2.34904
72,74,12,1,3871,3744,86,139,3.0,2.0,0.66667,2.0,0.9183,0.5,0.00781,0.0219,0.0013,0.0146,73.66667,0.4714,73.0,87.0,2.03704,0.96296,0.6747,0.38954,1.47273
74,75,0,0,3744,2951,139,94,41.0,6.0,0.14634,17.0,3.86038,10.25,0.08008,0.22778,0.01525,0.03333,36,5.89336,26.0,40.0,22.53086,18.46914,3.89097,2.81666,1.81973
73,75,32,1,3013,2951,112,94,2.0,1.0,0.5,2.0,1.0,0.5,0.00391,0.01111,0.00082,0.00556,72.5,0.5,72.0,86.0,0.91358,1.08642,1.13664,0.80373,2.18919
75,76,0,0,2951,5759,94,150,4.0,3.0,0.75,2.0,0.81128,0.57143,0.00781,0.02222,0.00164,0.01667,73.25,0.43301,73.0,87.0,1.0,3.0,3.0,2.62502,4.0
